N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 315 1.800E-4 1.269501324E+00 1.322820822E+00
2.471000E+10 1.000E+17 315 1.800E-4 1.288071535E+00 1.323025034E+00
4.696000E+10 1.000E+17 315 1.800E-4 1.300389553E+00 1.323406417E+00
8.927000E+10 1.000E+17 315 1.800E-4 1.309115512E+00 1.324108380E+00
1.697000E+11 1.000E+17 315 1.800E-4 1.315843742E+00 1.325367451E+00
3.225000E+11 1.000E+17 315 1.800E-4 1.321605600E+00 1.327531053E+00
6.130000E+11 1.000E+17 315 1.800E-4 1.327321148E+00 1.331014982E+00
1.165000E+12 1.000E+17 315 1.800E-4 1.333785175E+00 1.336153769E+00
2.214000E+12 1.000E+17 315 1.800E-4 1.341415312E+00 1.342997504E+00
4.209000E+12 1.000E+17 315 1.800E-4 1.350165122E+00 1.351258978E+00
8.000000E+12 1.000E+17 315 1.800E-4 1.359750343E+00 1.360520987E+00
