fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.025245819E-14 1.000000000E+20 1.175258103E+00 4.492177620E-15 2.040556172E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.648967820E-14 1.000000000E+20 1.178464502E+00 4.421985735E-15 2.486628436E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.522667462E-14 1.000000000E+20 1.179415673E+00 1.401071007E-14 2.271804709E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.148485916E-14 1.000000000E+20 1.180442483E+00 1.394199537E-14 2.430956787E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.602570977E-13 1.000000000E+20 1.185723131E+00 4.379842728E-14 2.238349687E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.565784237E-13 1.000000000E+20 1.186051682E+00 4.373290664E-14 2.289644845E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.462476524E-13 1.000000000E+20 1.198909662E+00 1.360085193E-13 2.096141916E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.427354016E-13 1.000000000E+20 1.199018962E+00 1.359495780E-13 2.112455374E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.072475818E-12 1.000000000E+20 1.218098634E+00 4.202906808E-13 2.595474567E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.069286413E-12 1.000000000E+20 1.218140541E+00 4.202412611E-13 2.602696013E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.115169894E-12 1.000000000E+20 1.234210243E+00 1.305187993E-12 4.445001664E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.112342066E-12 1.000000000E+20 1.234229790E+00 1.305149802E-12 4.450273072E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.737004122E-12 1.000000000E+20 1.246421960E+00 4.092093385E-12 7.701433010E-03 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.734388838E-12 1.000000000E+20 1.246432955E+00 4.092072560E-12 7.705799866E-03 
