fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_297 001_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.404381449E-15 1.000000000E+20 1.210003383E+00 1.758303024E-15 1.405273961E-03 
001_297_SRH 001_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.158908144E-15 1.000000000E+20 1.211739014E+00 1.755130354E-15 1.538150434E-03 
002_297 002_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.762670531E-15 1.000000000E+20 1.210319101E+00 2.060196457E-15 1.429076769E-03 
002_297_SRH 002_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.517753575E-15 1.000000000E+20 1.211817389E+00 2.057058493E-15 1.544565851E-03 
003_297 003_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.178102775E-15 1.000000000E+20 1.210615959E+00 2.414004288E-15 1.451752462E-03 
003_297_SRH 003_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.933824291E-15 1.000000000E+20 1.211908715E+00 2.410902025E-15 1.552059086E-03 
004_297 004_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.658945716E-15 1.000000000E+20 1.210899926E+00 2.828644568E-15 1.473714464E-03 
004_297_SRH 004_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.415399917E-15 1.000000000E+20 1.212015055E+00 2.825579717E-15 1.560806133E-03 
005_297 005_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.214375057E-15 1.000000000E+20 1.211176851E+00 3.314565275E-15 1.495388779E-03 
005_297_SRH 005_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.971669374E-15 1.000000000E+20 1.212138735E+00 3.311540287E-15 1.571009764E-03 
006_297 006_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.854476499E-15 1.000000000E+20 1.211452529E+00 3.884006105E-15 1.517214855E-03 
006_297_SRH 006_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.612732596E-15 1.000000000E+20 1.212282411E+00 3.881024303E-15 1.582902964E-03 
007_297 007_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.590210768E-15 1.000000000E+20 1.211732747E+00 4.551305475E-15 1.539647996E-03 
007_297_SRH 007_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.349565458E-15 1.000000000E+20 1.212449074E+00 4.548371056E-15 1.596752529E-03 
008_297 008_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.433540980E-15 1.000000000E+20 1.212046563E+00 5.333017431E-15 1.562368195E-03 
008_297_SRH 008_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.194103282E-15 1.000000000E+20 1.212674219E+00 5.330238282E-15 1.611931420E-03 
009_297 009_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 7.396462400E-15 1.000000000E+20 1.212354912E+00 6.249281073E-15 1.587431422E-03 
009_297_SRH 009_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 7.158443268E-15 1.000000000E+20 1.212897265E+00 6.246557640E-15 1.630639463E-03 
010_297 010_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 8.491980323E-15 1.000000000E+20 1.212685089E+00 7.322915783E-15 1.614605509E-03 
