fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.602527836E-13 1.000000000E+20 1.062245883E+00 3.624825702E-14 3.439571853E-03 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.308022689E-13 1.000000000E+20 1.062563187E+00 3.544539639E-14 4.150925629E-03 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.213378097E-13 1.000000000E+20 1.062941517E+00 5.250115601E-14 3.627617692E-03 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.918955537E-13 1.000000000E+20 1.063138735E+00 5.171483612E-14 4.138793581E-03 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.108604610E-13 1.000000000E+20 1.063848301E+00 7.602847445E-14 3.759781563E-03 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.814413658E-13 1.000000000E+20 1.063976370E+00 7.525599453E-14 4.121119132E-03 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.419487950E-13 1.000000000E+20 1.065102761E+00 1.098810232E-13 3.843260438E-03 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.125719085E-13 1.000000000E+20 1.065190535E+00 1.091208104E-13 4.095460667E-03 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.336098305E-13 1.000000000E+20 1.066876395E+00 1.582117980E-13 3.884126032E-03 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.043005819E-13 1.000000000E+20 1.066940320E+00 1.574633973E-13 4.058406902E-03 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 9.130886845E-13 1.000000000E+20 1.069391160E+00 2.265496130E-13 3.885863810E-03 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.838818873E-13 1.000000000E+20 1.069440754E+00 2.258136564E-13 4.005307234E-03 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.318776949E-12 1.000000000E+20 1.072929229E+00 3.221140304E-13 3.848834761E-03 
007_330_SRH 007_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.289720721E-12 1.000000000E+20 1.072970157E+00 3.213920963E-13 3.930077304E-03 
008_330 008_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.903264288E-12 1.000000000E+20 1.077828387E+00 4.542863329E-13 3.770457923E-03 
008_330_SRH 008_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.874424777E-12 1.000000000E+20 1.077864139E+00 4.535805910E-13 3.825286769E-03 
009_330 009_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.735423608E-12 1.000000000E+20 1.084446804E+00 6.355627485E-13 3.646299099E-03 
009_330_SRH 009_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.706889885E-12 1.000000000E+20 1.084479621E+00 6.348754120E-13 3.682968572E-03 
010_330 010_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.899461418E-12 1.000000000E+20 1.093074594E+00 8.835876190E-13 3.472601966E-03 
010_330_SRH 010_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.871348946E-12 1.000000000E+20 1.093105945E+00 8.829201300E-13 3.496854762E-03 
011_330 011_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.488262143E-12 1.000000000E+20 1.103777210E+00 1.224967715E-12 3.251094559E-03 
011_330_SRH 011_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 5.460711842E-12 1.000000000E+20 1.103807986E+00 1.224319969E-12 3.266914589E-03 
012_330 012_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.589446302E-12 1.000000000E+20 1.116199911E+00 1.701265267E-12 2.996168998E-03 
012_330_SRH 012_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.562615551E-12 1.000000000E+20 1.116230503E+00 1.700635094E-12 3.006326307E-03 
013_330 013_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.026677253E-11 1.000000000E+20 1.129453026E+00 2.377043410E-12 2.742001019E-03 
013_330_SRH 013_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.024081497E-11 1.000000000E+20 1.129483275E+00 2.376426441E-12 2.748435135E-03 
014_330 014_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.354643589E-11 1.000000000E+20 1.142267143E+00 3.349801849E-12 2.542201646E-03 
014_330_SRH 014_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.352147233E-11 1.000000000E+20 1.142296456E+00 3.349191725E-12 2.546277969E-03 
015_330 015_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.742189568E-11 1.000000000E+20 1.153451841E+00 4.762920984E-12 2.456164628E-03 
015_330_SRH 015_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.739798397E-11 1.000000000E+20 1.153479360E+00 4.762309779E-12 2.458833984E-03 
016_330 016_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.188439729E-11 1.000000000E+20 1.162407620E+00 6.824205048E-12 2.522269276E-03 
016_330_SRH 016_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.186151568E-11 1.000000000E+20 1.162432606E+00 6.823583481E-12 2.524157352E-03 
017_330 017_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.696654649E-11 1.000000000E+20 1.169239094E+00 9.834620326E-12 2.746070653E-03 
017_330_SRH 017_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.694459944E-11 1.000000000E+20 1.169261159E+00 9.833977988E-12 2.747540388E-03 
018_330 018_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.277157594E-11 1.000000000E+20 1.174442794E+00 1.423254922E-11 3.113434080E-03 
018_330_SRH 018_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.275042109E-11 1.000000000E+20 1.174461935E+00 1.423187470E-11 3.114673203E-03 
019_330 019_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.946892938E-11 1.000000000E+20 1.178531049E+00 2.065996508E-11 3.609398330E-03 
019_330_SRH 019_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.944841509E-11 1.000000000E+20 1.178547529E+00 2.065924519E-11 3.610494803E-03 
