fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_297 001_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.780530933E-15 1.000000000E+20 1.207383891E+00 1.765847232E-15 1.244317737E-03 
001_297_SRH 001_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.529249369E-15 1.000000000E+20 1.208891830E+00 1.762280933E-15 1.349939568E-03 
002_297 002_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.194950875E-15 1.000000000E+20 1.207695586E+00 2.068857744E-15 1.265865794E-03 
002_297_SRH 002_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.944442295E-15 1.000000000E+20 1.208996359E+00 2.065325130E-15 1.357762861E-03 
003_297 003_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.673666558E-15 1.000000000E+20 1.207995985E+00 2.423934417E-15 1.286949358E-03 
003_297_SRH 003_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.424044691E-15 1.000000000E+20 1.209117860E+00 2.420437748E-15 1.366890616E-03 
004_297 004_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.225377745E-15 1.000000000E+20 1.208291263E+00 2.840009136E-15 1.307975860E-03 
004_297_SRH 004_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.976771290E-15 1.000000000E+20 1.209258903E+00 2.836551365E-15 1.377532184E-03 
005_297 005_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.859541444E-15 1.000000000E+20 1.208587512E+00 3.327542523E-15 1.329369158E-03 
005_297_SRH 005_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.612094996E-15 1.000000000E+20 1.209422372E+00 3.324127390E-15 1.389927456E-03 
006_297 006_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.586299826E-15 1.000000000E+20 1.208890809E+00 3.898784836E-15 1.351572000E-03 
006_297_SRH 006_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.340174571E-15 1.000000000E+20 1.209611511E+00 3.895416942E-15 1.404350531E-03 
007_297 007_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.416356944E-15 1.000000000E+20 1.209207248E+00 4.568081784E-15 1.375048333E-03 
007_297_SRH 007_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.171730814E-15 1.000000000E+20 1.209829904E+00 4.564766619E-15 1.421112895E-03 
008_297 008_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 7.360791464E-15 1.000000000E+20 1.209542967E+00 5.352232468E-15 1.400287586E-03 
008_297_SRH 008_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 7.117859036E-15 1.000000000E+20 1.210081517E+00 5.348976582E-15 1.440567342E-03 
009_297 009_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 8.430805480E-15 1.000000000E+20 1.209904202E+00 6.270908981E-15 1.427807885E-03 
009_297_SRH 009_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 8.189776828E-15 1.000000000E+20 1.210370661E+00 6.267719887E-15 1.463109693E-03 
010_297 010_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 9.637504855E-15 1.000000000E+20 1.210306691E+00 7.347071294E-15 1.457945592E-03 
010_297_SRH 010_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 9.398583514E-15 1.000000000E+20 1.210714285E+00 7.344012196E-15 1.488947077E-03 
011_297 011_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.099111513E-14 1.000000000E+20 1.210738292E+00 8.607852402E-15 1.491705356E-03 
011_297_SRH 011_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.075455597E-14 1.000000000E+20 1.211092697E+00 8.604880650E-15 1.519034840E-03 
012_297 012_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.250114728E-14 1.000000000E+20 1.211214843E+00 1.008475895E-14 1.529448721E-03 
012_297_SRH 012_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.226719183E-14 1.000000000E+20 1.211523722E+00 1.008188001E-14 1.553618945E-03 
013_297 013_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.417555885E-14 1.000000000E+20 1.211741801E+00 1.181482433E-14 1.571884668E-03 
013_297_SRH 013_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.394444873E-14 1.000000000E+20 1.212011692E+00 1.181205033E-14 1.593348379E-03 
014_297 014_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.602047367E-14 1.000000000E+20 1.212326290E+00 1.384150529E-14 1.619731978E-03 
014_297_SRH 014_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.579244581E-14 1.000000000E+20 1.212562904E+00 1.383885588E-14 1.638879979E-03 
015_297 015_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.803986353E-14 1.000000000E+20 1.212972997E+00 1.621555004E-14 1.673630487E-03 
015_297_SRH 015_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 1.781514237E-14 1.000000000E+20 1.213181118E+00 1.621303576E-14 1.690790853E-03 
016_297 016_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.023541629E-14 1.000000000E+20 1.213689885E+00 1.899677895E-14 1.734348979E-03 
016_297_SRH 016_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.001420665E-14 1.000000000E+20 1.213873753E+00 1.899442419E-14 1.749806115E-03 
017_297 017_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.260671834E-14 1.000000000E+20 1.214485291E+00 2.225477827E-14 1.802365204E-03 
017_297_SRH 017_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.238917842E-14 1.000000000E+20 1.214649173E+00 2.225263654E-14 1.816347747E-03 
018_297 018_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.515103478E-14 1.000000000E+20 1.215355411E+00 2.607231662E-14 1.878793422E-03 
018_297_SRH 018_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.493732266E-14 1.000000000E+20 1.215501502E+00 2.607037852E-14 1.891520800E-03 
019_297 019_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.786469916E-14 1.000000000E+20 1.216307453E+00 3.054545727E-14 1.964065916E-03 
019_297_SRH 019_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 2.765491267E-14 1.000000000E+20 1.216438302E+00 3.054374363E-14 1.975711432E-03 
020_297 020_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.074334739E-14 1.000000000E+20 1.217341862E+00 3.578732941E-14 2.058863114E-03 
020_297_SRH 020_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.053753635E-14 1.000000000E+20 1.217459620E+00 3.578586755E-14 2.069576917E-03 
021_297 021_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.378327496E-14 1.000000000E+20 1.218466009E+00 4.193138471E-14 2.163554599E-03 
021_297_SRH 021_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.358144268E-14 1.000000000E+20 1.218572589E+00 4.193020994E-14 2.173459378E-03 
022_297 022_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.698196368E-14 1.000000000E+20 1.219674018E+00 4.913348093E-14 2.278709084E-03 
022_297_SRH 022_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 3.678406197E-14 1.000000000E+20 1.219770953E+00 4.913262889E-14 2.287911310E-03 
023_297 023_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.033975513E-14 1.000000000E+20 1.220973106E+00 5.757804858E-14 2.404365973E-03 
023_297_SRH 023_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.014569227E-14 1.000000000E+20 1.221061757E+00 5.757756483E-14 2.412951073E-03 
024_297 024_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.385993293E-14 1.000000000E+20 1.222360838E+00 6.748127022E-14 2.540692417E-03 
024_297_SRH 024_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.366957562E-14 1.000000000E+20 1.222442340E+00 6.748121132E-14 2.548731633E-03 
025_297 025_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.754896463E-14 1.000000000E+20 1.223825021E+00 7.909564427E-14 2.687956116E-03 
025_297_SRH 025_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 4.736214256E-14 1.000000000E+20 1.223900240E+00 7.909605771E-14 2.695511500E-03 
026_297 026_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.141820754E-14 1.000000000E+20 1.225375824E+00 9.272016462E-14 2.845460026E-03 
026_297_SRH 026_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.123470823E-14 1.000000000E+20 1.225445651E+00 9.272113761E-14 2.852576178E-03 
027_297 027_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.548128041E-14 1.000000000E+20 1.227005881E+00 1.087080443E-13 3.013319699E-03 
027_297_SRH 027_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.530091174E-14 1.000000000E+20 1.227070845E+00 1.087096378E-13 3.020038674E-03 
028_297 028_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.975506935E-14 1.000000000E+20 1.228709310E+00 1.274703311E-13 3.191129747E-03 
028_297_SRH 028_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 5.957761190E-14 1.000000000E+20 1.228769933E+00 1.274726297E-13 3.197484156E-03 
029_297 029_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.425790562E-14 1.000000000E+20 1.230475763E+00 1.494899295E-13 3.378743877E-03 
029_297_SRH 029_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.408313652E-14 1.000000000E+20 1.230532428E+00 1.494930126E-13 3.384762384E-03 
030_297 030_297.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.900980016E-14 1.000000000E+20 1.232307217E+00 1.753414713E-13 3.575789567E-03 
030_297_SRH 030_297_srh.dat 297 39.038 1.000000000E+00 0.000000000E+00 6.883753116E-14 1.000000000E+20 1.232360275E+00 1.753454431E-13 3.581493613E-03 
