N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+17 325 1.800E-4 1.194497850E+00 1.235893940E+00
2.471000E+10 1.000E+17 325 1.800E-4 1.214483415E+00 1.238598484E+00
4.696000E+10 1.000E+17 325 1.800E-4 1.230077204E+00 1.242960371E+00
8.927000E+10 1.000E+17 325 1.800E-4 1.242800431E+00 1.249316887E+00
1.697000E+11 1.000E+17 325 1.800E-4 1.254180456E+00 1.257402979E+00
3.225000E+11 1.000E+17 325 1.800E-4 1.264569213E+00 1.266213052E+00
6.130000E+11 1.000E+17 325 1.800E-4 1.273765726E+00 1.274638447E+00
1.165000E+12 1.000E+17 325 1.800E-4 1.281723125E+00 1.282220863E+00
2.214000E+12 1.000E+17 325 1.800E-4 1.288784565E+00 1.289094337E+00
4.209000E+12 1.000E+17 325 1.800E-4 1.295420290E+00 1.295643153E+00
8.000000E+12 1.000E+17 325 1.800E-4 1.302162779E+00 1.302321410E+00
