N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 325 1.800E-4 1.262263294E+00 1.330881306E+00
2.471000E+10 1.000E+17 325 1.800E-4 1.288569511E+00 1.331076241E+00
4.696000E+10 1.000E+17 325 1.800E-4 1.305520164E+00 1.331439072E+00
8.927000E+10 1.000E+17 325 1.800E-4 1.316478559E+00 1.332102728E+00
1.697000E+11 1.000E+17 325 1.800E-4 1.324005959E+00 1.333280182E+00
3.225000E+11 1.000E+17 325 1.800E-4 1.329827843E+00 1.335268719E+00
6.130000E+11 1.000E+17 325 1.800E-4 1.335177368E+00 1.338394194E+00
1.165000E+12 1.000E+17 325 1.800E-4 1.340908140E+00 1.342881896E+00
2.214000E+12 1.000E+17 325 1.800E-4 1.347452729E+00 1.348736589E+00
4.209000E+12 1.000E+17 325 1.800E-4 1.354876176E+00 1.355759599E+00
8.000000E+12 1.000E+17 325 1.800E-4 1.363074709E+00 1.363705344E+00
