N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 336 1.800E-4 1.182216780E+00 1.196870887E+00
1.468000E+10 1.000E+16 336 1.800E-4 1.187173195E+00 1.197371138E+00
2.154000E+10 1.000E+16 336 1.800E-4 1.191050712E+00 1.198096261E+00
3.162000E+10 1.000E+16 336 1.800E-4 1.194297248E+00 1.199141276E+00
4.642000E+10 1.000E+16 336 1.800E-4 1.197314772E+00 1.200634735E+00
6.813000E+10 1.000E+16 336 1.800E-4 1.200472245E+00 1.202743523E+00
1.000000E+11 1.000E+16 336 1.800E-4 1.204117526E+00 1.205670316E+00
1.468000E+11 1.000E+16 336 1.800E-4 1.208572642E+00 1.209634984E+00
2.154000E+11 1.000E+16 336 1.800E-4 1.214099556E+00 1.214828258E+00
3.162000E+11 1.000E+16 336 1.800E-4 1.220828265E+00 1.221330877E+00
4.642000E+11 1.000E+16 336 1.800E-4 1.228663400E+00 1.229013272E+00
6.813000E+11 1.000E+16 336 1.800E-4 1.237226607E+00 1.237473355E+00
1.000000E+12 1.000E+16 336 1.800E-4 1.245918792E+00 1.246095473E+00
1.468000E+12 1.000E+16 336 1.800E-4 1.254127983E+00 1.254256388E+00
2.154000E+12 1.000E+16 336 1.800E-4 1.261466295E+00 1.261560807E+00
3.162000E+12 1.000E+16 336 1.800E-4 1.267857194E+00 1.267927632E+00
4.642000E+12 1.000E+16 336 1.800E-4 1.273436205E+00 1.273489512E+00
6.813000E+12 1.000E+16 336 1.800E-4 1.278398282E+00 1.278439418E+00
1.000000E+13 1.000E+16 336 1.800E-4 1.282911875E+00 1.282944370E+00
