N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 290 1.800E-4 1.205554834E+00 1.213116006E+00
1.468000E+10 1.000E+16 290 1.800E-4 1.207632888E+00 1.213192610E+00
2.154000E+10 1.000E+16 290 1.800E-4 1.209278304E+00 1.213304271E+00
3.162000E+10 1.000E+16 290 1.800E-4 1.210586107E+00 1.213466719E+00
4.642000E+10 1.000E+16 290 1.800E-4 1.211657598E+00 1.213702244E+00
6.813000E+10 1.000E+16 290 1.800E-4 1.212596171E+00 1.214041942E+00
1.000000E+11 1.000E+16 290 1.800E-4 1.213530522E+00 1.214557111E+00
1.468000E+11 1.000E+16 290 1.800E-4 1.214533710E+00 1.215266356E+00
2.154000E+11 1.000E+16 290 1.800E-4 1.215714092E+00 1.216241497E+00
3.162000E+11 1.000E+16 290 1.800E-4 1.217180579E+00 1.217564931E+00
4.642000E+11 1.000E+16 290 1.800E-4 1.219041956E+00 1.219327933E+00
6.813000E+11 1.000E+16 290 1.800E-4 1.221404341E+00 1.221622853E+00
1.000000E+12 1.000E+16 290 1.800E-4 1.224327699E+00 1.224499034E+00
1.468000E+12 1.000E+16 290 1.800E-4 1.227845166E+00 1.227983209E+00
2.154000E+12 1.000E+16 290 1.800E-4 1.231937486E+00 1.232051391E+00
3.162000E+12 1.000E+16 290 1.800E-4 1.236547079E+00 1.236642582E+00
4.642000E+12 1.000E+16 290 1.800E-4 1.241598755E+00 1.241679646E+00
6.813000E+12 1.000E+16 290 1.800E-4 1.246993052E+00 1.247061845E+00
1.000000E+13 1.000E+16 290 1.800E-4 1.252688912E+00 1.252747369E+00
