T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
330 001_330 35.134 4.312820E-1 7.265020E-1 7.666500E+1 2.402120E+1 3.570410E-1 6.727865E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.000E+16
330 002_330 35.134 4.309790E-1 7.255273E-1 7.665030E+1 2.396750E+1 3.567480E-1 6.718342E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.000E+16
330 003_330 35.134 4.305410E-1 7.241064E-1 7.662900E+1 2.388970E+1 3.563180E-1 6.704591E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.000E+16
330 004_330 35.134 4.299080E-1 7.220415E-1 7.659950E+1 2.377730E+1 3.557130E-1 6.684422E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.000E+16
330 005_330 35.134 4.289700E-1 7.190545E-1 7.656440E+1 2.361650E+1 3.548540E-1 6.655279E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.000E+16
330 006_330 35.134 4.276630E-1 7.147622E-1 7.651380E+1 2.338850E+1 3.536230E-1 6.613976E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.000E+16
330 007_330 35.134 4.258800E-1 7.086517E-1 7.644170E+1 2.307010E+1 3.519630E-1 6.554708E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.000E+16
330 008_330 35.134 4.235060E-1 7.000681E-1 7.634100E+1 2.263380E+1 3.497170E-1 6.472046E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.000E+16
330 009_330 35.134 4.204390E-1 6.882309E-1 7.620520E+1 2.205060E+1 3.468070E-1 6.358202E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.000E+16
330 010_330 35.134 4.164620E-1 6.723106E-1 7.605630E+1 2.129520E+1 3.431540E-1 6.205715E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.000E+16
330 011_330 35.134 4.117590E-1 6.515896E-1 7.585870E+1 2.035270E+1 3.387600E-1 6.008009E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.000E+16
330 012_330 35.134 4.062570E-1 6.257049E-1 7.563990E+1 1.922750E+1 3.337010E-1 5.761882E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.000E+16
330 013_330 35.134 4.002620E-1 5.948939E-1 7.537350E+1 1.794740E+1 3.280960E-1 5.470186E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.000E+16
330 014_330 35.134 3.937420E-1 5.600871E-1 7.510170E+1 1.656210E+1 3.221190E-1 5.141622E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.000E+16
330 015_330 35.134 3.870130E-1 5.227099E-1 7.479670E+1 1.513100E+1 3.159080E-1 4.789691E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.000E+16
330 016_330 35.134 3.801650E-1 4.842375E-1 7.445820E+1 1.370700E+1 3.095210E-1 4.428458E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.000E+16
330 017_330 35.134 3.730420E-1 4.457630E-1 7.411620E+1 1.232470E+1 3.029790E-1 4.067834E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.000E+16
330 018_330 35.134 3.657330E-1 4.078509E-1 7.373830E+1 1.099910E+1 2.962210E-1 3.713158E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.000E+16
330 019_330 35.134 3.581750E-1 3.707114E-1 7.331500E+1 9.734700E+0 2.892090E-1 3.365987E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.000E+16
330 020_330 35.134 3.502890E-1 3.344906E-1 7.284160E+1 8.534700E+0 2.818460E-1 3.028158E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.000E+16
330 021_330 35.134 3.419540E-1 2.994510E-1 7.232630E+1 7.406100E+0 2.741500E-1 2.701473E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.000E+16
330 022_330 35.134 3.332360E-1 2.659732E-1 7.174100E+1 6.358500E+0 2.660640E-1 2.389848E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.000E+16
330 023_330 35.134 3.241200E-1 2.344614E-1 7.107150E+1 5.401000E+0 2.575680E-1 2.096916E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.000E+16
330 024_330 35.134 3.145860E-1 2.052542E-1 7.030170E+1 4.539400E+0 2.486620E-1 1.825523E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.000E+16
330 025_330 35.134 3.045960E-1 1.785799E-1 6.941080E+1 3.775600E+0 2.392680E-1 1.577977E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.000E+16
