T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 5.291670E-1 7.192757E-1 8.153230E+1 3.103250E+1 4.552050E-1 6.817271E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.778E+16
290 002_290 39.98 5.288490E-1 7.165315E-1 8.152500E+1 3.089280E+1 4.549120E-1 6.790941E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.778E+16
290 003_290 39.98 5.283960E-1 7.126114E-1 8.151450E+1 3.069350E+1 4.544820E-1 6.753519E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.778E+16
290 004_290 39.98 5.277630E-1 7.070775E-1 8.149920E+1 3.041300E+1 4.538960E-1 6.700425E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.778E+16
290 005_290 39.98 5.268920E-1 6.993921E-1 8.147730E+1 3.002470E+1 4.530760E-1 6.626861E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.778E+16
290 006_290 39.98 5.257250E-1 6.889530E-1 8.144630E+1 2.949980E+1 4.519630E-1 6.527043E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.778E+16
290 007_290 39.98 5.242070E-1 6.751783E-1 8.140330E+1 2.881130E+1 4.505180E-1 6.395158E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.778E+16
290 008_290 39.98 5.223020E-1 6.576462E-1 8.134560E+1 2.794140E+1 4.486820E-1 6.227440E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.778E+16
290 009_290 39.98 5.199980E-1 6.362499E-1 8.127170E+1 2.688860E+1 4.464360E-1 6.022960E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.778E+16
290 010_290 39.98 5.171550E-1 6.112797E-1 8.120580E+1 2.567130E+1 4.437990E-1 5.784443E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.778E+16
290 011_290 39.98 5.140040E-1 5.833409E-1 8.111710E+1 2.432210E+1 4.408110E-1 5.517591E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.778E+16
290 012_290 39.98 5.105710E-1 5.531188E-1 8.100570E+1 2.287650E+1 4.374900E-1 5.229041E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.778E+16
290 013_290 39.98 5.066610E-1 5.211412E-1 8.090230E+1 2.136160E+1 4.338380E-1 4.923862E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.778E+16
290 014_290 39.98 5.024690E-1 4.877090E-1 8.077040E+1 1.979350E+1 4.298340E-1 4.604913E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.778E+16
290 015_290 39.98 4.978430E-1 4.530215E-1 8.062680E+1 1.818400E+1 4.254390E-1 4.274182E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.778E+16
290 016_290 39.98 4.927940E-1 4.173570E-1 8.046290E+1 1.654890E+1 4.206150E-1 3.934445E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.778E+16
290 017_290 39.98 4.872920E-1 3.811623E-1 8.027890E+1 1.491080E+1 4.154000E-1 3.589494E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.778E+16
290 018_290 39.98 4.813970E-1 3.450215E-1 8.006180E+1 1.329760E+1 4.097360E-1 3.245415E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.778E+16
290 019_290 39.98 4.749830E-1 3.095681E-1 7.983070E+1 1.173820E+1 4.036430E-1 2.908083E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.778E+16
290 020_290 39.98 4.682340E-1 2.754048E-1 7.955250E+1 1.025860E+1 3.971580E-1 2.583001E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.778E+16
290 021_290 39.98 4.610820E-1 2.430502E-1 7.923390E+1 8.879400E+0 3.902440E-1 2.275352E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.778E+16
290 022_290 39.98 4.534700E-1 2.129074E-1 7.887830E+1 7.615500E+0 3.829390E-1 1.988687E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.778E+16
290 023_290 39.98 4.455100E-1 1.852514E-1 7.845600E+1 6.475100E+0 3.752050E-1 1.725745E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.778E+16
290 024_290 39.98 4.371920E-1 1.602306E-1 7.795030E+1 5.460500E+0 3.670210E-1 1.487799E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.778E+16
290 025_290 39.98 4.284860E-1 1.378794E-1 7.734170E+1 4.569300E+0 3.583300E-1 1.275166E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.778E+16
