N_Fe N_B T d n_Fe n_Fe_SRH
5.000000E+10 7.000E+15 297 2.000E-4 1.237844668E+00 1.239625692E+00
5.861000E+10 7.000E+15 297 2.000E-4 1.238189705E+00 1.239727791E+00
6.869000E+10 7.000E+15 297 2.000E-4 1.238518691E+00 1.239846439E+00
8.051000E+10 7.000E+15 297 2.000E-4 1.238838137E+00 1.239984138E+00
9.437000E+10 7.000E+15 297 2.000E-4 1.239154474E+00 1.240143699E+00
1.106000E+11 7.000E+15 297 2.000E-4 1.239474074E+00 1.240328278E+00
1.296000E+11 7.000E+15 297 2.000E-4 1.239803305E+00 1.240541362E+00
1.520000E+11 7.000E+15 297 2.000E-4 1.240148531E+00 1.240786812E+00
1.781000E+11 7.000E+15 297 2.000E-4 1.240516190E+00 1.241068842E+00
2.088000E+11 7.000E+15 297 2.000E-4 1.240912768E+00 1.241391999E+00
2.447000E+11 7.000E+15 297 2.000E-4 1.241344809E+00 1.241761135E+00
2.868000E+11 7.000E+15 297 2.000E-4 1.241818907E+00 1.242181378E+00
3.362000E+11 7.000E+15 297 2.000E-4 1.242341637E+00 1.242658030E+00
3.940000E+11 7.000E+15 297 2.000E-4 1.242919526E+00 1.243196504E+00
4.618000E+11 7.000E+15 297 2.000E-4 1.243558926E+00 1.243802212E+00
5.413000E+11 7.000E+15 297 2.000E-4 1.244265938E+00 1.244480418E+00
6.345000E+11 7.000E+15 297 2.000E-4 1.245046261E+00 1.245236122E+00
7.437000E+11 7.000E+15 297 2.000E-4 1.245905070E+00 1.246073875E+00
8.717000E+11 7.000E+15 297 2.000E-4 1.246846842E+00 1.246997630E+00
1.022000E+12 7.000E+15 297 2.000E-4 1.247875219E+00 1.248010570E+00
1.198000E+12 7.000E+15 297 2.000E-4 1.248992858E+00 1.249114960E+00
1.404000E+12 7.000E+15 297 2.000E-4 1.250201308E+00 1.250312011E+00
1.645000E+12 7.000E+15 297 2.000E-4 1.251500932E+00 1.251601790E+00
1.928000E+12 7.000E+15 297 2.000E-4 1.252890868E+00 1.252983188E+00
2.260000E+12 7.000E+15 297 2.000E-4 1.254369073E+00 1.254453947E+00
2.649000E+12 7.000E+15 297 2.000E-4 1.255932437E+00 1.256010774E+00
3.105000E+12 7.000E+15 297 2.000E-4 1.257576951E+00 1.257649505E+00
3.639000E+12 7.000E+15 297 2.000E-4 1.259297968E+00 1.259365367E+00
4.266000E+12 7.000E+15 297 2.000E-4 1.261090462E+00 1.261153227E+00
5.000000E+12 7.000E+15 297 2.000E-4 1.262949312E+00 1.263007875E+00
