N_Fe N_B T d n_FeB n_FeB_SRH
5.000000E+10 7.000E+15 297 2.000E-4 1.207383891E+00 1.208891830E+00
5.861000E+10 7.000E+15 297 2.000E-4 1.207695586E+00 1.208996359E+00
6.869000E+10 7.000E+15 297 2.000E-4 1.207995985E+00 1.209117860E+00
8.051000E+10 7.000E+15 297 2.000E-4 1.208291263E+00 1.209258903E+00
9.437000E+10 7.000E+15 297 2.000E-4 1.208587512E+00 1.209422372E+00
1.106000E+11 7.000E+15 297 2.000E-4 1.208890809E+00 1.209611511E+00
1.296000E+11 7.000E+15 297 2.000E-4 1.209207248E+00 1.209829904E+00
1.520000E+11 7.000E+15 297 2.000E-4 1.209542967E+00 1.210081517E+00
1.781000E+11 7.000E+15 297 2.000E-4 1.209904202E+00 1.210370661E+00
2.088000E+11 7.000E+15 297 2.000E-4 1.210306691E+00 1.210714285E+00
2.447000E+11 7.000E+15 297 2.000E-4 1.210738292E+00 1.211092697E+00
2.868000E+11 7.000E+15 297 2.000E-4 1.211214843E+00 1.211523722E+00
3.362000E+11 7.000E+15 297 2.000E-4 1.211741801E+00 1.212011692E+00
3.940000E+11 7.000E+15 297 2.000E-4 1.212326290E+00 1.212562904E+00
4.618000E+11 7.000E+15 297 2.000E-4 1.212972997E+00 1.213181118E+00
5.413000E+11 7.000E+15 297 2.000E-4 1.213689885E+00 1.213873753E+00
6.345000E+11 7.000E+15 297 2.000E-4 1.214485291E+00 1.214649173E+00
7.437000E+11 7.000E+15 297 2.000E-4 1.215355411E+00 1.215501502E+00
8.717000E+11 7.000E+15 297 2.000E-4 1.216307453E+00 1.216438302E+00
1.022000E+12 7.000E+15 297 2.000E-4 1.217341862E+00 1.217459620E+00
1.198000E+12 7.000E+15 297 2.000E-4 1.218466009E+00 1.218572589E+00
1.404000E+12 7.000E+15 297 2.000E-4 1.219674018E+00 1.219770953E+00
1.645000E+12 7.000E+15 297 2.000E-4 1.220973106E+00 1.221061757E+00
1.928000E+12 7.000E+15 297 2.000E-4 1.222360838E+00 1.222442340E+00
2.260000E+12 7.000E+15 297 2.000E-4 1.223825021E+00 1.223900240E+00
2.649000E+12 7.000E+15 297 2.000E-4 1.225375824E+00 1.225445651E+00
3.105000E+12 7.000E+15 297 2.000E-4 1.227005881E+00 1.227070845E+00
3.639000E+12 7.000E+15 297 2.000E-4 1.228709310E+00 1.228769933E+00
4.266000E+12 7.000E+15 297 2.000E-4 1.230475763E+00 1.230532428E+00
5.000000E+12 7.000E+15 297 2.000E-4 1.232307217E+00 1.232360275E+00
