fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_333 001_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.500944702E-13 1.000000000E+20 1.292902756E+00 3.365240269E-14 2.163729802E-04 
001_333_SRH 001_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 8.374772426E-14 1.000000000E+20 1.308342172E+00 3.292764196E-14 3.996552686E-04 
002_333 002_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.637661094E-13 1.000000000E+20 1.295126298E+00 3.930406786E-14 2.341855607E-04 
002_333_SRH 002_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 9.763920823E-14 1.000000000E+20 1.308485833E+00 3.858933441E-14 4.019649938E-04 
003_333 003_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.796089967E-13 1.000000000E+20 1.297107836E+00 4.592817950E-14 2.518203941E-04 
003_333_SRH 003_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.137362471E-13 1.000000000E+20 1.308652088E+00 4.522357324E-14 4.046616137E-04 
004_333 004_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.979345094E-13 1.000000000E+20 1.298881432E+00 5.369139660E-14 2.691916792E-04 
004_333_SRH 004_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.323548263E-13 1.000000000E+20 1.308844105E+00 5.299711071E-14 4.078080193E-04 
005_333 005_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.190873644E-13 1.000000000E+20 1.300478223E+00 6.278886606E-14 2.862546373E-04 
005_333_SRH 005_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.538446867E-13 1.000000000E+20 1.309065358E+00 6.210519904E-14 4.114763532E-04 
006_333 006_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.434454496E-13 1.000000000E+20 1.301926762E+00 7.344907494E-14 3.030087899E-04 
006_333_SRH 006_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.785891079E-13 1.000000000E+20 1.309319644E+00 7.277644195E-14 4.157497211E-04 
007_333 007_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.714182422E-13 1.000000000E+20 1.303253218E+00 8.593952156E-14 3.194985828E-04 
007_333_SRH 007_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.070032445E-13 1.000000000E+20 1.309611008E+00 8.527846597E-14 4.207229483E-04 
008_333 008_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 3.034434281E-13 1.000000000E+20 1.304481534E+00 1.005733534E-13 3.358116665E-04 
008_333_SRH 008_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.395306242E-13 1.000000000E+20 1.309943714E+00 9.992455616E-14 4.265041260E-04 
009_333 009_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 3.399813548E-13 1.000000000E+20 1.305633616E+00 1.177171439E-13 3.520768859E-04 
009_333_SRH 009_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.766374266E-13 1.000000000E+20 1.310322212E+00 1.170814382E-13 4.332160125E-04 
010_333 010_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 3.815070308E-13 1.000000000E+20 1.306729431E+00 1.377999948E-13 3.684599704E-04 
010_333_SRH 010_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 3.188042514E-13 1.000000000E+20 1.310750994E+00 1.371783713E-13 4.409970215E-04 
011_333 011_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.284995472E-13 1.000000000E+20 1.307787108E+00 1.613242161E-13 3.851603122E-04 
011_333_SRH 011_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 3.665152464E-13 1.000000000E+20 1.311234483E+00 1.607178267E-13 4.500026333E-04 
012_333 012_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.814290756E-13 1.000000000E+20 1.308822931E+00 1.888778511E-13 4.024071785E-04 
012_333_SRH 012_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.202447589E-13 1.000000000E+20 1.311776874E+00 1.882880091E-13 4.604060871E-04 
013_333 013_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 5.407419939E-13 1.000000000E+20 1.309851323E+00 2.211493834E-13 4.204555925E-04 
013_333_SRH 013_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.804420684E-13 1.000000000E+20 1.312381958E+00 2.205775597E-13 4.723992332E-04 
014_333 014_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 6.068451811E-13 1.000000000E+20 1.310884869E+00 2.589450506E-13 4.395832519E-04 
014_333_SRH 014_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 5.475152632E-13 1.000000000E+20 1.313052996E+00 2.583928706E-13 4.861922952E-04 
015_333 015_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 6.800910594E-13 1.000000000E+20 1.311934226E+00 3.032091899E-13 4.600871350E-04 
015_333_SRH 015_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 6.218158680E-13 1.000000000E+20 1.313792446E+00 3.026784194E-13 5.020137619E-04 
016_333 016_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 7.607654669E-13 1.000000000E+20 1.313008163E+00 3.550482402E-13 4.822800170E-04 
016_333_SRH 016_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 7.036263639E-13 1.000000000E+20 1.314601907E+00 3.545407652E-13 5.201092700E-04 
017_333 017_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 8.490807132E-13 1.000000000E+20 1.314113459E+00 4.157589789E-13 5.064865725E-04 
017_333_SRH 017_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 7.931529875E-13 1.000000000E+20 1.315481920E+00 4.152768140E-13 5.407386747E-04 
018_333 018_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 9.451762397E-13 1.000000000E+20 1.315255085E+00 4.868618601E-13 5.330385911E-04 
018_333_SRH 018_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 8.905262827E-13 1.000000000E+20 1.316431960E+00 4.864071143E-13 5.641731974E-04 
019_333 019_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.049128638E-12 1.000000000E+20 1.316436180E+00 5.701402587E-13 5.622704902E-04 
019_333_SRH 019_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 9.958112319E-13 1.000000000E+20 1.317450419E+00 5.697151429E-13 5.906908332E-04 
020_333 020_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.160971990E-12 1.000000000E+20 1.317658264E+00 6.676866818E-13 5.945126997E-04 
020_333_SRH 020_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.109027904E-12 1.000000000E+20 1.318534666E+00 6.672935014E-13 6.205702889E-04 
021_333 021_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.280727898E-12 1.000000000E+20 1.318921475E+00 7.819571622E-13 6.300843372E-04 
021_333_SRH 021_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.230182022E-12 1.000000000E+20 1.319681216E+00 7.815983221E-13 6.540839048E-04 
022_333 022_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.408442972E-12 1.000000000E+20 1.320224799E+00 9.158351777E-13 6.692859979E-04 
022_333_SRH 022_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.359303190E-12 1.000000000E+20 1.320885931E+00 9.155132411E-13 6.914899677E-04 
023_333 023_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.544230151E-12 1.000000000E+20 1.321566391E+00 1.072706705E-12 7.123914979E-04 
023_333_SRH 023_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.496487034E-12 1.000000000E+20 1.322144217E+00 1.072424386E-12 7.330250177E-04 
024_333 024_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.688309076E-12 1.000000000E+20 1.322943836E+00 1.256548300E-12 7.596409991E-04 
024_333_SRH 024_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.641936492E-12 1.000000000E+20 1.323451317E+00 1.256308542E-12 7.788955186E-04 
025_333 025_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.841040772E-12 1.000000000E+20 1.324354483E+00 1.472030401E-12 8.112353452E-04 
025_333_SRH 025_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.795997296E-12 1.000000000E+20 1.324802530E+00 1.471836430E-12 8.292730089E-04 
026_333 026_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.002952437E-12 1.000000000E+20 1.325795698E+00 1.724638531E-12 8.673322691E-04 
026_333_SRH 026_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.959183458E-12 1.000000000E+20 1.326193460E+00 1.724493941E-12 8.842897112E-04 
027_333 027_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.174749660E-12 1.000000000E+20 1.327265037E+00 2.020815415E-12 9.280465170E-04 
027_333_SRH 027_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.132189996E-12 1.000000000E+20 1.327620168E+00 2.020724250E-12 9.440381335E-04 
028_333 028_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.357315530E-12 1.000000000E+20 1.328760482E+00 2.368128003E-12 9.934527341E-04 
028_333_SRH 028_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.315892335E-12 1.000000000E+20 1.329079369E+00 2.368094878E-12 1.008573600E-03 
029_333 029_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.551697895E-12 1.000000000E+20 1.330280537E+00 2.775463519E-12 1.063591606E-03 
029_333_SRH 029_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.511333538E-12 1.000000000E+20 1.330568464E+00 2.775493652E-12 1.077920807E-03 
030_333 030_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.759087869E-12 1.000000000E+20 1.331824278E+00 3.253259923E-12 1.138477909E-03 
030_333_SRH 030_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 2.719702756E-12 1.000000000E+20 1.332085630E+00 3.253359326E-12 1.152080903E-03 
