fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.395621713E-16 1.000000000E+20 1.206726556E+00 2.460759214E-16 5.671855529E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.469937640E-16 1.000000000E+20 1.213903774E+00 2.432736584E-16 8.388690196E-03 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.261800769E-15 1.000000000E+20 1.211649096E+00 7.714972576E-16 7.429469456E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.071539644E-15 1.000000000E+20 1.214315997E+00 7.689960760E-16 8.557955434E-03 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.341793689E-15 1.000000000E+20 1.214548409E+00 2.431168468E-15 8.650081816E-03 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.157665284E-15 1.000000000E+20 1.215491506E+00 2.428992576E-15 9.074524000E-03 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.451240407E-15 1.000000000E+20 1.218187923E+00 7.664112301E-15 1.041689804E-02 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.281243136E-15 1.000000000E+20 1.218535209E+00 7.662502857E-15 1.059062110E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.789786390E-14 1.000000000E+20 1.225107635E+00 2.417160014E-14 1.428413737E-02 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.774966438E-14 1.000000000E+20 1.225261410E+00 2.417134049E-14 1.437366591E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.179364712E-14 1.000000000E+20 1.236454087E+00 7.659789325E-14 2.146341154E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.166463397E-14 1.000000000E+20 1.236540653E+00 7.660090457E-14 2.152038839E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.233685714E-14 1.000000000E+20 1.251343087E+00 2.445500452E-13 3.163977501E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.221929182E-14 1.000000000E+20 1.251397392E+00 2.445609844E-13 3.167774468E-02 
