T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 4.175780E-1 7.541426E-1 7.470160E+1 2.352450E+1 3.396580E-1 6.925950E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 1.000E+15
335 002_335 34.61 4.161970E-1 7.521481E-1 7.423450E+1 2.323850E+1 3.369040E-1 6.897660E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 1.000E+15
335 003_335 34.61 4.141460E-1 7.492846E-1 7.366200E+1 2.285830E+1 3.331740E-1 6.860776E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 1.000E+15
335 004_335 34.61 4.110850E-1 7.452134E-1 7.301550E+1 2.236800E+1 3.283110E-1 6.813061E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 1.000E+15
335 005_335 34.61 4.063870E-1 7.395046E-1 7.241350E+1 2.176210E+1 3.223140E-1 6.751823E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 1.000E+15
335 006_335 34.61 3.995480E-1 7.316511E-1 7.197330E+1 2.103990E+1 3.153610E-1 6.671689E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 1.000E+15
335 007_335 34.61 3.901450E-1 7.211215E-1 7.184330E+1 2.021250E+1 3.078220E-1 6.566308E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 1.000E+15
335 008_335 34.61 3.790170E-1 7.074659E-1 7.195450E+1 1.929400E+1 2.999710E-1 6.431954E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 1.000E+15
335 009_335 34.61 3.677650E-1 6.904607E-1 7.208550E+1 1.830450E+1 2.921190E-1 6.266101E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 1.000E+15
335 010_335 34.61 3.574040E-1 6.702288E-1 7.209110E+1 1.726890E+1 2.844820E-1 6.070286E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 1.000E+15
335 011_335 34.61 3.481450E-1 6.472300E-1 7.195140E+1 1.621280E+1 2.771970E-1 5.848827E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 1.000E+15
335 012_335 34.61 3.398130E-1 6.220674E-1 7.170050E+1 1.515650E+1 2.702830E-1 5.607654E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 1.000E+15
335 013_335 34.61 3.320360E-1 5.952062E-1 7.138920E+1 1.410860E+1 2.636230E-1 5.351830E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 1.000E+15
335 014_335 34.61 3.245540E-1 5.668037E-1 7.103070E+1 1.306670E+1 2.570800E-1 5.082730E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 1.000E+15
335 015_335 34.61 3.171480E-1 5.367723E-1 7.062740E+1 1.202330E+1 2.505180E-1 4.799405E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 1.000E+15
335 016_335 34.61 3.096660E-1 5.050019E-1 7.017450E+1 1.097400E+1 2.438180E-1 4.500903E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 1.000E+15
335 017_335 34.61 3.019110E-1 4.715634E-1 6.968980E+1 9.921700E+0 2.369240E-1 4.187741E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 1.000E+15
335 018_335 34.61 2.938920E-1 4.367814E-1 6.915370E+1 8.877000E+0 2.297750E-1 3.863342E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 1.000E+15
335 019_335 34.61 2.855920E-1 4.011736E-1 6.855630E+1 7.854600E+0 2.223340E-1 3.532809E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 1.000E+15
335 020_335 34.61 2.769840E-1 3.653748E-1 6.788990E+1 6.870600E+0 2.146190E-1 3.201322E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 1.000E+15
335 021_335 34.61 2.680310E-1 3.300464E-1 6.714650E+1 5.940000E+0 2.065720E-1 2.875488E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 1.000E+15
335 022_335 34.61 2.586880E-1 2.958196E-1 6.631560E+1 5.074800E+0 1.981930E-1 2.560532E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 1.000E+15
335 023_335 34.61 2.488950E-1 2.632500E-1 6.538460E+1 4.284100E+0 1.894040E-1 2.261881E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 1.000E+15
335 024_335 34.61 2.385680E-1 2.327876E-1 6.433660E+1 3.573000E+0 1.801860E-1 1.982941E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 1.000E+15
335 025_335 34.61 2.275900E-1 2.047624E-1 6.314880E+1 2.942800E+0 1.704000E-1 1.727020E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 1.000E+15
