fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.217430951E-15 1.000000000E+20 1.249601769E+00 1.870675003E-15 1.812539823E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.484233429E-15 1.000000000E+20 1.268352605E+00 1.810160853E-15 4.266580925E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.552429820E-14 1.000000000E+20 1.261778872E+00 5.777213569E-15 3.071684041E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.083545540E-14 1.000000000E+20 1.268702655E+00 5.722302018E-15 4.337465514E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.714095390E-14 1.000000000E+20 1.267347722E+00 1.812744638E-14 4.030264830E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.257784671E-14 1.000000000E+20 1.269740116E+00 1.807799359E-14 4.556546869E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.383967325E-14 1.000000000E+20 1.271672551E+00 5.707657283E-14 4.989249811E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.958934068E-14 1.000000000E+20 1.272487315E+00 5.703595461E-14 5.204252354E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.104261206E-13 1.000000000E+20 1.278006343E+00 1.797784058E-13 6.811997467E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.067313675E-13 1.000000000E+20 1.278311876E+00 1.797563690E-13 6.916805858E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.960268668E-13 1.000000000E+20 1.287500438E+00 5.679658349E-13 1.048079577E-02 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.929037624E-13 1.000000000E+20 1.287646190E+00 5.679826912E-13 1.054568167E-02 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.831540942E-13 1.000000000E+20 1.299676173E+00 1.805746909E-12 1.632275904E-02 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.803794451E-13 1.000000000E+20 1.299762291E+00 1.805849783E-12 1.636744539E-02 
