N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 290 1.900E-4 1.250567749E+00 1.290827554E+00
1.468000E+10 5.623E+16 290 1.900E-4 1.256351378E+00 1.290948556E+00
2.154000E+10 5.623E+16 290 1.900E-4 1.261837264E+00 1.291124886E+00
3.162000E+10 5.623E+16 290 1.900E-4 1.267111058E+00 1.291381319E+00
4.642000E+10 5.623E+16 290 1.900E-4 1.272135097E+00 1.291752884E+00
6.813000E+10 5.623E+16 290 1.900E-4 1.276827497E+00 1.292288310E+00
1.000000E+11 5.623E+16 290 1.900E-4 1.281142232E+00 1.293053717E+00
1.468000E+11 5.623E+16 290 1.900E-4 1.285119267E+00 1.294135606E+00
2.154000E+11 5.623E+16 290 1.900E-4 1.288892398E+00 1.295641203E+00
3.162000E+11 5.623E+16 290 1.900E-4 1.292663262E+00 1.297693033E+00
4.642000E+11 5.623E+16 290 1.900E-4 1.296657750E+00 1.300414203E+00
6.813000E+11 5.623E+16 290 1.900E-4 1.301077101E+00 1.303902883E+00
1.000000E+12 5.623E+16 290 1.900E-4 1.306052637E+00 1.308200559E+00
1.468000E+12 5.623E+16 290 1.900E-4 1.311615839E+00 1.313267235E+00
2.154000E+12 5.623E+16 290 1.900E-4 1.317697483E+00 1.318980467E+00
3.162000E+12 5.623E+16 290 1.900E-4 1.324160106E+00 1.325165090E+00
4.642000E+12 5.623E+16 290 1.900E-4 1.330848155E+00 1.331639726E+00
6.813000E+12 5.623E+16 290 1.900E-4 1.337628153E+00 1.338253444E+00
1.000000E+13 5.623E+16 290 1.900E-4 1.344402010E+00 1.344896264E+00
