N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 290 1.900E-4 1.205942941E+00 1.217709362E+00
1.468000E+10 5.623E+16 290 1.900E-4 1.209543951E+00 1.218149434E+00
2.154000E+10 5.623E+16 290 1.900E-4 1.212516924E+00 1.218768149E+00
3.162000E+10 5.623E+16 290 1.900E-4 1.215135537E+00 1.219671618E+00
4.642000E+10 5.623E+16 290 1.900E-4 1.217562523E+00 1.220841740E+00
6.813000E+10 5.623E+16 290 1.900E-4 1.219997790E+00 1.222389287E+00
1.000000E+11 5.623E+16 290 1.900E-4 1.222581941E+00 1.224349993E+00
1.468000E+11 5.623E+16 290 1.900E-4 1.225450066E+00 1.226785254E+00
2.154000E+11 5.623E+16 290 1.900E-4 1.228653934E+00 1.229687762E+00
3.162000E+11 5.623E+16 290 1.900E-4 1.232230647E+00 1.233053183E+00
4.642000E+11 5.623E+16 290 1.900E-4 1.236187140E+00 1.236858013E+00
6.813000E+11 5.623E+16 290 1.900E-4 1.240502309E+00 1.241060093E+00
1.000000E+12 5.623E+16 290 1.900E-4 1.245170937E+00 1.245640990E+00
1.468000E+12 5.623E+16 290 1.900E-4 1.250161796E+00 1.250560772E+00
2.154000E+12 5.623E+16 290 1.900E-4 1.255493860E+00 1.255833642E+00
3.162000E+12 5.623E+16 290 1.900E-4 1.261128107E+00 1.261417399E+00
4.642000E+12 5.623E+16 290 1.900E-4 1.267077928E+00 1.267323632E+00
6.813000E+12 5.623E+16 290 1.900E-4 1.273312792E+00 1.273520727E+00
1.000000E+13 5.623E+16 290 1.900E-4 1.279746251E+00 1.279921554E+00
