T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 4.669210E-1 7.484804E-1 7.845980E+1 2.742020E+1 3.918650E-1 6.997360E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 3.162E+15
315 002_315 36.807 4.657870E-1 7.461033E-1 7.837480E+1 2.723720E+1 3.905960E-1 6.973243E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 3.162E+15
315 003_315 36.807 4.641920E-1 7.426998E-1 7.826510E+1 2.698230E+1 3.888570E-1 6.938878E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 3.162E+15
315 004_315 36.807 4.619930E-1 7.378796E-1 7.813090E+1 2.663440E+1 3.865330E-1 6.890598E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 3.162E+15
315 005_315 36.807 4.589930E-1 7.311568E-1 7.798480E+1 2.617130E+1 3.835250E-1 6.823894E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 3.162E+15
315 006_315 36.807 4.550570E-1 7.219739E-1 7.783840E+1 2.557290E+1 3.797950E-1 6.733363E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 3.162E+15
315 007_315 36.807 4.502970E-1 7.097739E-1 7.767790E+1 2.482660E+1 3.753610E-1 6.614050E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 3.162E+15
315 008_315 36.807 4.446740E-1 6.941258E-1 7.753330E+1 2.393140E+1 3.703420E-1 6.461987E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 3.162E+15
315 009_315 36.807 4.386110E-1 6.748803E-1 7.736730E+1 2.290140E+1 3.648930E-1 6.276223E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 3.162E+15
315 010_315 36.807 4.322840E-1 6.522730E-1 7.718890E+1 2.176470E+1 3.592290E-1 6.058745E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 3.162E+15
315 011_315 36.807 4.259010E-1 6.268735E-1 7.699490E+1 2.055660E+1 3.534670E-1 5.815704E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 3.162E+15
315 012_315 36.807 4.196510E-1 5.993543E-1 7.676720E+1 1.930850E+1 3.477250E-1 5.552808E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 3.162E+15
315 013_315 36.807 4.133300E-1 5.702084E-1 7.654020E+1 1.803930E+1 3.419430E-1 5.275532E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 3.162E+15
315 014_315 36.807 4.069870E-1 5.396158E-1 7.628780E+1 1.675400E+1 3.361040E-1 4.984788E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 3.162E+15
315 015_315 36.807 4.005360E-1 5.075445E-1 7.600300E+1 1.545060E+1 3.300880E-1 4.680770E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 3.162E+15
315 016_315 36.807 3.937390E-1 4.739826E-1 7.571180E+1 1.412970E+1 3.238380E-1 4.363210E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 3.162E+15
315 017_315 36.807 3.866950E-1 4.391116E-1 7.538190E+1 1.280000E+1 3.172950E-1 4.034101E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 3.162E+15
315 018_315 36.807 3.793880E-1 4.033532E-1 7.500670E+1 1.147810E+1 3.104590E-1 3.697136E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 3.162E+15
315 019_315 36.807 3.716960E-1 3.672908E-1 7.460380E+1 1.018490E+1 3.033300E-1 3.357711E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 3.162E+15
315 020_315 36.807 3.636620E-1 3.315728E-1 7.415740E+1 8.941900E+0 2.958690E-1 3.022261E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 3.162E+15
315 021_315 36.807 3.553130E-1 2.968346E-1 7.365230E+1 7.768000E+0 2.880760E-1 2.696525E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 3.162E+15
315 022_315 36.807 3.466320E-1 2.636443E-1 7.307920E+1 6.678500E+0 2.799320E-1 2.385770E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 3.162E+15
315 023_315 36.807 3.375920E-1 2.324671E-1 7.242600E+1 5.683900E+0 2.714160E-1 2.094176E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 3.162E+15
315 024_315 36.807 3.281530E-1 2.036451E-1 7.167760E+1 4.790000E+0 2.624900E-1 1.824819E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 3.162E+15
315 025_315 36.807 3.182520E-1 1.773923E-1 7.081420E+1 3.997800E+0 2.530960E-1 1.579581E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 3.162E+15
