N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 8.000E+16 305 2.100E-4 1.204595339E+00 1.227510247E+00
2.154000E+10 8.000E+16 305 2.100E-4 1.218237949E+00 1.229495950E+00
3.162000E+10 8.000E+16 305 2.100E-4 1.223241735E+00 1.231008978E+00
1.468000E+11 8.000E+16 305 2.100E-4 1.239374980E+00 1.241120963E+00
2.154000E+11 8.000E+16 305 2.100E-4 1.243164538E+00 1.244410026E+00
4.642000E+11 8.000E+16 305 2.100E-4 1.250652930E+00 1.251350367E+00
1.000000E+12 8.000E+16 305 2.100E-4 1.258213486E+00 1.258658492E+00
2.154000E+12 8.000E+16 305 2.100E-4 1.266270215E+00 1.266581688E+00
3.162000E+12 8.000E+16 305 2.100E-4 1.270607272E+00 1.270879617E+00
4.642000E+12 8.000E+16 305 2.100E-4 1.275244288E+00 1.275477268E+00
6.813000E+12 8.000E+16 305 2.100E-4 1.280201471E+00 1.280395361E+00
1.000000E+13 8.000E+16 305 2.100E-4 1.285404294E+00 1.285571894E+00
