N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 8.000E+16 305 2.100E-4 1.259213001E+00 1.305587387E+00
2.154000E+10 8.000E+16 305 2.100E-4 1.275912774E+00 1.305869724E+00
3.162000E+10 8.000E+16 305 2.100E-4 1.282007706E+00 1.306112818E+00
1.468000E+11 8.000E+16 305 2.100E-4 1.299590949E+00 1.308694136E+00
2.154000E+11 8.000E+16 305 2.100E-4 1.303153881E+00 1.310084898E+00
4.642000E+11 8.000E+16 305 2.100E-4 1.310421500E+00 1.314423228E+00
1.000000E+12 8.000E+16 305 2.100E-4 1.318976855E+00 1.321359133E+00
2.154000E+12 8.000E+16 305 2.100E-4 1.329400168E+00 1.330885570E+00
3.162000E+12 8.000E+16 305 2.100E-4 1.335211271E+00 1.336399866E+00
4.642000E+12 8.000E+16 305 2.100E-4 1.341305899E+00 1.342261796E+00
6.813000E+12 8.000E+16 305 2.100E-4 1.347604655E+00 1.348375268E+00
1.000000E+13 8.000E+16 305 2.100E-4 1.354043152E+00 1.354664555E+00
