fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.395909977E-28 1.000000000E+20 1.013744870E+00 8.021042362E-14 2.320439671E-02 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.175168433E-28 1.000000000E+20 1.014368694E+00 7.704904377E-14 2.444922039E-02 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.604533671E-28 1.000000000E+20 1.014086105E+00 2.421953264E-13 2.301308524E-02 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.603590476E-28 1.000000000E+20 1.014290802E+00 2.390598929E-13 2.341014183E-02 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.816937435E-29 1.000000000E+20 1.014105089E+00 3.495925972E-13 2.247199775E-02 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.933264946E-29 1.000000000E+20 1.014245722E+00 3.464737586E-13 2.273914041E-02 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.415728736E-27 1.000000000E+20 1.014064809E+00 7.175713043E-13 2.043741710E-02 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.888904171E-29 1.000000000E+20 1.014131459E+00 7.145079508E-13 2.055460931E-02 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.464744454E-27 1.000000000E+20 1.014183422E+00 1.950119457E-12 1.467516719E-02 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 8.255155170E-28 1.000000000E+20 1.014206513E+00 1.947227632E-12 1.470499763E-02 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.263124774E-28 1.000000000E+20 1.014526135E+00 2.634553070E-12 1.254083236E-02 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.354516847E-28 1.000000000E+20 1.014543064E+00 2.631745823E-12 1.255886125E-02 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.995781171E-12 1.000000000E+20 1.091737299E+00 2.019708012E-12 8.682292140E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.993258864E-12 1.000000000E+20 1.091734468E+00 2.019683576E-12 8.687104390E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.266432359E-12 1.000000000E+20 1.129128580E+00 3.716407783E-12 7.906516016E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.264110581E-12 1.000000000E+20 1.129130918E+00 3.716340646E-12 7.908904159E-03 
