N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 340 2.300E-4 1.120251547E+00 1.129414798E+00
1.468000E+10 1.000E+16 340 2.300E-4 1.124414537E+00 1.130751961E+00
2.154000E+10 1.000E+16 340 2.300E-4 1.128316974E+00 1.132677827E+00
3.162000E+10 1.000E+16 340 2.300E-4 1.132431471E+00 1.135427694E+00
4.642000E+10 1.000E+16 340 2.300E-4 1.137243502E+00 1.139305066E+00
6.813000E+10 1.000E+16 340 2.300E-4 1.143249828E+00 1.144674548E+00
1.000000E+11 1.000E+16 340 2.300E-4 1.150930100E+00 1.151922604E+00
1.468000E+11 1.000E+16 340 2.300E-4 1.160663426E+00 1.161363628E+00
2.154000E+11 1.000E+16 340 2.300E-4 1.172577291E+00 1.173080404E+00
3.162000E+11 1.000E+16 340 2.300E-4 1.186364182E+00 1.186734128E+00
4.642000E+11 1.000E+16 340 2.300E-4 1.201188549E+00 1.201467203E+00
6.813000E+11 1.000E+16 340 2.300E-4 1.215850307E+00 1.216064037E+00
1.000000E+12 1.000E+16 340 2.300E-4 1.229225111E+00 1.229390217E+00
1.468000E+12 1.000E+16 340 2.300E-4 1.240703320E+00 1.240830485E+00
2.154000E+12 1.000E+16 340 2.300E-4 1.250280548E+00 1.250377816E+00
3.162000E+12 1.000E+16 340 2.300E-4 1.258299449E+00 1.258373654E+00
4.642000E+12 1.000E+16 340 2.300E-4 1.265148146E+00 1.265205038E+00
6.813000E+12 1.000E+16 340 2.300E-4 1.271122805E+00 1.271166977E+00
1.000000E+13 1.000E+16 340 2.300E-4 1.276429644E+00 1.276464524E+00
