N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 340 2.300E-4 1.191498172E+00 1.213122635E+00
1.468000E+10 1.000E+16 340 2.300E-4 1.198049813E+00 1.213321565E+00
2.154000E+10 1.000E+16 340 2.300E-4 1.202933660E+00 1.213610011E+00
3.162000E+10 1.000E+16 340 2.300E-4 1.206616093E+00 1.214025968E+00
4.642000E+10 1.000E+16 340 2.300E-4 1.209504012E+00 1.214621151E+00
6.813000E+10 1.000E+16 340 2.300E-4 1.211941103E+00 1.215463333E+00
1.000000E+11 1.000E+16 340 2.300E-4 1.214217072E+00 1.216636772E+00
1.468000E+11 1.000E+16 340 2.300E-4 1.216577008E+00 1.218237793E+00
2.154000E+11 1.000E+16 340 2.300E-4 1.219222689E+00 1.220362600E+00
3.162000E+11 1.000E+16 340 2.300E-4 1.222302027E+00 1.223085029E+00
4.642000E+11 1.000E+16 340 2.300E-4 1.225888717E+00 1.226427524E+00
6.813000E+11 1.000E+16 340 2.300E-4 1.229962761E+00 1.230334683E+00
1.000000E+12 1.000E+16 340 2.300E-4 1.234407026E+00 1.234665142E+00
1.468000E+12 1.000E+16 340 2.300E-4 1.239031500E+00 1.239212209E+00
2.154000E+12 1.000E+16 340 2.300E-4 1.243624190E+00 1.243752463E+00
3.162000E+12 1.000E+16 340 2.300E-4 1.248009707E+00 1.248102427E+00
4.642000E+12 1.000E+16 340 2.300E-4 1.252089156E+00 1.252157716E+00
6.813000E+12 1.000E+16 340 2.300E-4 1.255846191E+00 1.255898144E+00
1.000000E+13 1.000E+16 340 2.300E-4 1.259324108E+00 1.259364461E+00
