N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 340 1.800E-4 1.235575992E+00 1.340837216E+00
2.471000E+10 1.000E+17 340 1.800E-4 1.275632895E+00 1.341093870E+00
4.696000E+10 1.000E+17 340 1.800E-4 1.303097767E+00 1.341568474E+00
8.927000E+10 1.000E+17 340 1.800E-4 1.320654593E+00 1.342426208E+00
1.697000E+11 1.000E+17 340 1.800E-4 1.331936405E+00 1.343915539E+00
3.225000E+11 1.000E+17 340 1.800E-4 1.339888763E+00 1.346339444E+00
6.130000E+11 1.000E+17 340 1.800E-4 1.346486115E+00 1.349931901E+00
1.165000E+12 1.000E+17 340 1.800E-4 1.352803715E+00 1.354681714E+00
2.214000E+12 1.000E+17 340 1.800E-4 1.359221694E+00 1.360307361E+00
4.209000E+12 1.000E+17 340 1.800E-4 1.365797109E+00 1.366480600E+00
8.000000E+12 1.000E+17 340 1.800E-4 1.372586327E+00 1.373052562E+00
