T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
310 001_310 37.401 4.791460E-1 6.823128E-1 7.922720E+1 2.590150E+1 4.047560E-1 6.399303E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 3.162E+16
310 002_310 37.401 4.787660E-1 6.790606E-1 7.921710E+1 2.575430E+1 4.044040E-1 6.368466E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 3.162E+16
310 003_310 37.401 4.782240E-1 6.743995E-1 7.920230E+1 2.554380E+1 4.038960E-1 6.324358E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 3.162E+16
310 004_310 37.401 4.774630E-1 6.677893E-1 7.918060E+1 2.524630E+1 4.031930E-1 6.261586E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 3.162E+16
310 005_310 37.401 4.764110E-1 6.585524E-1 7.914900E+1 2.483230E+1 4.022170E-1 6.173865E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 3.162E+16
310 006_310 37.401 4.749890E-1 6.459046E-1 7.910370E+1 2.426880E+1 4.008890E-1 6.053754E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 3.162E+16
310 007_310 37.401 4.731200E-1 6.290517E-1 7.904000E+1 2.352360E+1 3.991110E-1 5.894010E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 3.162E+16
310 008_310 37.401 4.707430E-1 6.073696E-1 7.895370E+1 2.257400E+1 3.968260E-1 5.688644E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 3.162E+16
310 009_310 37.401 4.677050E-1 5.806474E-1 7.886180E+1 2.141660E+1 3.940140E-1 5.435513E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 3.162E+16
310 010_310 37.401 4.641310E-1 5.492923E-1 7.874480E+1 2.007550E+1 3.906540E-1 5.138939E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 3.162E+16
310 011_310 37.401 4.601200E-1 5.143423E-1 7.859440E+1 1.860010E+1 3.868260E-1 4.808385E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 3.162E+16
310 012_310 37.401 4.555120E-1 4.772022E-1 7.845010E+1 1.705280E+1 3.825490E-1 4.457687E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 3.162E+16
310 013_310 37.401 4.506380E-1 4.392143E-1 7.826460E+1 1.549060E+1 3.779200E-1 4.098925E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 3.162E+16
310 014_310 37.401 4.452510E-1 4.013363E-1 7.808210E+1 1.395290E+1 3.729200E-1 3.741535E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 3.162E+16
310 015_310 37.401 4.395890E-1 3.641098E-1 7.785710E+1 1.246170E+1 3.675290E-1 3.390667E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 3.162E+16
