fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.032180315E-14 1.000000000E+20 1.212215916E+00 1.605116745E-15 2.426460860E-04 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.738400231E-15 1.000000000E+20 1.227312778E+00 1.534232312E-15 4.440677028E-04 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.294833305E-14 1.000000000E+20 1.216760171E+00 2.321168048E-15 2.864457570E-04 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.377880783E-15 1.000000000E+20 1.227425811E+00 2.251306111E-15 4.464234489E-04 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.675336144E-14 1.000000000E+20 1.220115495E+00 3.372030023E-15 3.265228028E-04 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.220172666E-14 1.000000000E+20 1.227589837E+00 3.303110025E-15 4.498700969E-04 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.223354741E-14 1.000000000E+20 1.222624151E+00 4.913421707E-15 3.620037888E-04 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.770892427E-14 1.000000000E+20 1.227826618E+00 4.845447326E-15 4.549049807E-04 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.006085775E-14 1.000000000E+20 1.224564514E+00 7.173123667E-15 3.933887213E-04 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.557456005E-14 1.000000000E+20 1.228165942E+00 7.106191193E-15 4.622444505E-04 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.111068401E-14 1.000000000E+20 1.226164231E+00 1.048391696E-14 4.222913515E-04 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.667796893E-14 1.000000000E+20 1.228647170E+00 1.041822823E-14 4.729094429E-04 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.646264944E-14 1.000000000E+20 1.227572137E+00 1.532956688E-14 4.512648646E-04 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.210272545E-14 1.000000000E+20 1.229338569E+00 1.526698264E-14 4.881375880E-04 
008_315 008_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.733959846E-14 1.000000000E+20 1.229048524E+00 2.242125330E-14 4.829751863E-04 
008_315_SRH 008_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.307738269E-14 1.000000000E+20 1.230252522E+00 2.236016316E-14 5.103170905E-04 
009_315 009_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.049706023E-13 1.000000000E+20 1.230653187E+00 3.278753035E-14 5.213054966E-04 
009_315_SRH 009_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.008339061E-13 1.000000000E+20 1.231475789E+00 3.272869196E-14 5.419281910E-04 
010_315 010_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.403709641E-13 1.000000000E+20 1.232499245E+00 4.793102561E-14 5.704035784E-04 
010_315_SRH 010_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.363881535E-13 1.000000000E+20 1.233067652E+00 4.787539375E-14 5.862941173E-04 
011_315 011_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.841395427E-13 1.000000000E+20 1.234638718E+00 7.004231929E-14 6.350280016E-04 
011_315_SRH 011_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.803336574E-13 1.000000000E+20 1.235038396E+00 6.999084266E-14 6.476093320E-04 
012_315 012_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.364349960E-13 1.000000000E+20 1.237111945E+00 1.023413852E-13 7.201821985E-04 
012_315_SRH 012_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.328212055E-13 1.000000000E+20 1.237393239E+00 1.022941061E-13 7.305186110E-04 
013_315 013_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.972823506E-13 1.000000000E+20 1.239878759E+00 1.495540804E-13 8.308983618E-04 
013_315_SRH 013_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.938624891E-13 1.000000000E+20 1.240079505E+00 1.495111802E-13 8.396940477E-04 
