fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_292 001_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 7.077279491E-16 1.000000000E+20 1.212019837E+00 4.360690854E-16 1.012492723E-03 
001_292_SRH 001_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 6.038893259E-16 1.000000000E+20 1.214413951E+00 4.346171758E-16 1.163304676E-03 
002_292 002_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 8.171903965E-16 1.000000000E+20 1.212398850E+00 5.156733584E-16 1.034785126E-03 
002_292_SRH 002_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 7.134261309E-16 1.000000000E+20 1.214446537E+00 5.142320047E-16 1.165061202E-03 
003_292 003_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 9.462747517E-16 1.000000000E+20 1.212735798E+00 6.098594197E-16 1.054864548E-03 
003_292_SRH 003_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 8.425956480E-16 1.000000000E+20 1.214484937E+00 6.084280094E-16 1.167136785E-03 
004_292 004_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.098405316E-15 1.000000000E+20 1.213037671E+00 7.212964569E-16 1.073019566E-03 
004_292_SRH 004_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 9.948243153E-16 1.000000000E+20 1.214530168E+00 7.198745465E-16 1.169588556E-03 
005_292 005_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.277568092E-15 1.000000000E+20 1.213311033E+00 8.531419003E-16 1.089550319E-03 
005_292_SRH 005_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.174100602E-15 1.000000000E+20 1.214583410E+00 8.517292218E-16 1.172483980E-03 
006_292 006_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.488389001E-15 1.000000000E+20 1.213562070E+00 1.009130580E-15 1.104762066E-03 
006_292_SRH 006_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.385053255E-15 1.000000000E+20 1.214646017E+00 1.007727044E-15 1.175901781E-03 
007_292 007_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.736217514E-15 1.000000000E+20 1.213796621E+00 1.193680099E-15 1.118962038E-03 
007_292_SRH 007_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.633035003E-15 1.000000000E+20 1.214719573E+00 1.192285840E-15 1.179934983E-03 
008_292 008_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 2.027213806E-15 1.000000000E+20 1.214020283E+00 1.412015412E-15 1.132457664E-03 
008_292_SRH 008_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 1.924209699E-15 1.000000000E+20 1.214805876E+00 1.410630755E-15 1.184691991E-03 
009_292 009_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 2.368436139E-15 1.000000000E+20 1.214238436E+00 1.670316042E-15 1.145557597E-03 
009_292_SRH 009_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 2.265639796E-15 1.000000000E+20 1.214907003E+00 1.668941552E-15 1.190299344E-03 
010_292 010_292.dat 292 39.706 1.000000000E+00 0.000000000E+00 2.767923898E-15 1.000000000E+20 1.214456316E+00 1.975890027E-15 1.158573536E-03 
010_292_SRH 010_292_srh.dat 292 39.706 1.000000000E+00 0.000000000E+00 2.665369411E-15 1.000000000E+20 1.215025305E+00 1.974526505E-15 1.196904885E-03 
