N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 4.500E+15 290 2.100E-4 1.222946494E+00 1.227951339E+00
2.154000E+10 4.500E+15 290 2.100E-4 1.225544606E+00 1.228100848E+00
3.162000E+10 4.500E+15 290 2.100E-4 1.226429750E+00 1.228229974E+00
1.468000E+11 4.500E+15 290 2.100E-4 1.229192621E+00 1.229627078E+00
2.154000E+11 4.500E+15 290 2.100E-4 1.230091572E+00 1.230400019E+00
4.642000E+11 4.500E+15 290 2.100E-4 1.232742643E+00 1.232905345E+00
1.000000E+12 4.500E+15 290 2.100E-4 1.237125721E+00 1.237219849E+00
2.154000E+12 4.500E+15 290 2.100E-4 1.243708315E+00 1.243769105E+00
3.162000E+12 4.500E+15 290 2.100E-4 1.247808345E+00 1.247858885E+00
4.642000E+12 4.500E+15 290 2.100E-4 1.252360271E+00 1.252402879E+00
6.813000E+12 4.500E+15 290 2.100E-4 1.257279196E+00 1.257315372E+00
1.000000E+13 4.500E+15 290 2.100E-4 1.262489004E+00 1.262519768E+00
