T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
295 001_295 39.302 5.156950E-1 7.475310E-1 8.095560E+1 3.120820E+1 4.415920E-1 7.067215E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+15
295 002_295 39.302 5.147180E-1 7.454824E-1 8.092830E+1 3.105320E+1 4.406740E-1 7.046771E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+15
295 003_295 39.302 5.133740E-1 7.425357E-1 8.088880E+1 3.083460E+1 4.393850E-1 7.017693E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+15
295 004_295 39.302 5.115650E-1 7.383353E-1 8.083260E+1 3.053100E+1 4.376270E-1 6.976492E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+15
295 005_295 39.302 5.091470E-1 7.324229E-1 8.076330E+1 3.011750E+1 4.353420E-1 6.918138E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+15
295 006_295 39.302 5.060040E-1 7.242454E-1 8.068430E+1 2.956850E+1 4.324120E-1 6.838035E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+15
295 007_295 39.302 5.022540E-1 7.131995E-1 8.057090E+1 2.886110E+1 4.288180E-1 6.730375E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+15
295 008_295 39.302 4.978120E-1 6.987312E-1 8.044340E+1 2.798120E+1 4.246190E-1 6.589714E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+15
295 009_295 39.302 4.928450E-1 6.804887E-1 8.029530E+1 2.692910E+1 4.199320E-1 6.412731E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+15
295 010_295 39.302 4.874940E-1 6.584801E-1 8.013280E+1 2.572300E+1 4.148730E-1 6.200221E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+15
295 011_295 39.302 4.819550E-1 6.331339E-1 7.995420E+1 2.439730E+1 4.096000E-1 5.956392E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 3.162E+15
295 012_295 39.302 4.762610E-1 6.051756E-1 7.977630E+1 2.299320E+1 4.042480E-1 5.687903E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 3.162E+15
