fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.113130445E-13 1.000000000E+20 1.048159650E+00 4.958154718E-14 4.101514920E-03 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.433253816E-13 1.000000000E+20 1.047821047E+00 4.794424460E-14 5.770738996E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.789932415E-13 1.000000000E+20 1.049297306E+00 7.070953384E-14 4.497715972E-03 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.109246947E-13 1.000000000E+20 1.048923779E+00 6.922743869E-14 5.746567159E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.787098019E-13 1.000000000E+20 1.050858399E+00 1.006659983E-13 4.800775393E-03 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.106340902E-13 1.000000000E+20 1.050526146E+00 9.930371500E-14 5.711374427E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.257631149E-13 1.000000000E+20 1.053108863E+00 1.425071750E-13 5.010096871E-03 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.577688116E-13 1.000000000E+20 1.052843675E+00 1.412307713E-13 5.660329469E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.425326337E-13 1.000000000E+20 1.056370176E+00 1.999589480E-13 5.130125488E-03 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.747255303E-13 1.000000000E+20 1.056172637E+00 1.987400601E-13 5.586711205E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.061164981E-12 1.000000000E+20 1.061046223E+00 2.774660047E-13 5.165201456E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.936738434E-13 1.000000000E+20 1.060906882E+00 2.762845885E-13 5.481423985E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.526436178E-12 1.000000000E+20 1.067635213E+00 3.804817044E-13 5.116320618E-03 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.459421760E-12 1.000000000E+20 1.067542391E+00 3.793273593E-13 5.332706898E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.197856548E-12 1.000000000E+20 1.076705947E+00 5.164178298E-13 4.980133509E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.131523581E-12 1.000000000E+20 1.076649185E+00 5.152888307E-13 5.126490961E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.149444343E-12 1.000000000E+20 1.088806041E+00 6.967426966E-13 4.750485289E-03 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.084053135E-12 1.000000000E+20 1.088777114E+00 6.956431004E-13 4.848247977E-03 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.465227961E-12 1.000000000E+20 1.104266178E+00 9.404868924E-13 4.423158674E-03 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.401099106E-12 1.000000000E+20 1.104258956E+00 9.394226883E-13 4.487522740E-03 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.229059858E-12 1.000000000E+20 1.122901605E+00 1.278991815E-12 4.004282578E-03 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.166562000E-12 1.000000000E+20 1.122911393E+00 1.277967734E-12 4.045946091E-03 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.509723808E-12 1.000000000E+20 1.143729131E+00 1.761524886E-12 3.520629329E-03 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.449234542E-12 1.000000000E+20 1.143751735E+00 1.760543895E-12 3.547106297E-03 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.134730508E-11 1.000000000E+20 1.164975494E+00 2.461775580E-12 3.025467939E-03 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.128914586E-11 1.000000000E+20 1.165006588E+00 2.460839055E-12 3.042032626E-03 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.475208779E-11 1.000000000E+20 1.184618338E+00 3.486365399E-12 2.591066681E-03 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.469644752E-11 1.000000000E+20 1.184653337E+00 3.485473702E-12 2.601394824E-03 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.872564913E-11 1.000000000E+20 1.201245075E+00 4.988023636E-12 2.285669567E-03 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.867252808E-11 1.000000000E+20 1.201279800E+00 4.987175949E-12 2.292267653E-03 
