N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+16 320 1.800E-4 1.241276448E+00 1.251805192E+00
2.471000E+10 1.000E+16 320 1.800E-4 1.246274615E+00 1.252068647E+00
4.696000E+10 1.000E+16 320 1.800E-4 1.249417352E+00 1.252554555E+00
8.927000E+10 1.000E+16 320 1.800E-4 1.251747541E+00 1.253428176E+00
1.697000E+11 1.000E+16 320 1.800E-4 1.254034227E+00 1.254930443E+00
3.225000E+11 1.000E+16 320 1.800E-4 1.256853461E+00 1.257333019E+00
6.130000E+11 1.000E+16 320 1.800E-4 1.260534270E+00 1.260795263E+00
1.165000E+12 1.000E+16 320 1.800E-4 1.265066951E+00 1.265214689E+00
2.214000E+12 1.000E+16 320 1.800E-4 1.270218000E+00 1.270307489E+00
4.209000E+12 1.000E+16 320 1.800E-4 1.275793781E+00 1.275852972E+00
8.000000E+12 1.000E+16 320 1.800E-4 1.281730667E+00 1.281773224E+00
