fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.320957449E-13 1.000000000E+20 1.144420215E+00 2.782902012E-14 1.787004805E-04 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.737334726E-13 1.000000000E+20 1.150040398E+00 2.665836114E-14 2.395113009E-04 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.128585937E-13 1.000000000E+20 1.146453152E+00 4.026181302E-14 1.939443313E-04 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.545420494E-13 1.000000000E+20 1.150336709E+00 3.909823294E-14 2.388196833E-04 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.308686105E-13 1.000000000E+20 1.148091404E+00 5.847970630E-14 2.054492567E-04 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.726223357E-13 1.000000000E+20 1.150767602E+00 5.732272836E-14 2.378188208E-04 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.029496104E-13 1.000000000E+20 1.149549100E+00 8.514969529E-14 2.134506176E-04 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.448081178E-13 1.000000000E+20 1.151391487E+00 8.399971826E-14 2.363804915E-04 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.531233554E-13 1.000000000E+20 1.151019997E+00 1.241466383E-13 2.183214020E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.951356223E-13 1.000000000E+20 1.152289172E+00 1.230049303E-13 2.343341660E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.215247995E-12 1.000000000E+20 1.152692833E+00 1.810794490E-13 2.204120746E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.157483404E-12 1.000000000E+20 1.153569145E+00 1.799482082E-13 2.314669183E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.736145156E-12 1.000000000E+20 1.154762831E+00 2.640324510E-13 2.199821350E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.678701070E-12 1.000000000E+20 1.155370450E+00 2.629148458E-13 2.275414645E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.478771177E-12 1.000000000E+20 1.157434365E+00 3.846081262E-13 2.172308064E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.421781839E-12 1.000000000E+20 1.157858492E+00 3.835082688E-13 2.223568338E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.524343228E-12 1.000000000E+20 1.160906881E+00 5.594071239E-13 2.124415302E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.467988690E-12 1.000000000E+20 1.161205812E+00 5.583298491E-13 2.158933036E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.971403578E-12 1.000000000E+20 1.165334967E+00 8.121781759E-13 2.062756257E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.915915593E-12 1.000000000E+20 1.165548489E+00 8.111285191E-13 2.085904041E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.929055101E-12 1.000000000E+20 1.170759332E+00 1.177037123E-12 2.002165572E-04 
