0.000E+0 0
1.000E-2 4.04770004E-12
2.000E-2 9.70394853E-12
3.000E-2 1.76140172E-11
4.000E-2 2.86818906E-11
5.000E-2 4.41739905E-11
6.000E-2 6.58646025E-11
7.000E-2 9.62398846E-11
8.000E-2 1.38784244E-10
9.000E-2 1.98382628E-10
1.000E-1 2.81886076E-10
1.100E-1 3.98907354E-10
1.200E-1 5.62941059E-10
1.300E-1 7.92941431E-10
1.400E-1 1.11554598E-9
1.500E-1 1.56821037E-9
1.600E-1 2.20362932E-9
1.700E-1 3.09597181E-9
1.800E-1 4.34967681E-9
1.900E-1 6.11186107E-9
2.000E-1 8.58982454E-9
2.100E-1 1.20757477E-8
2.200E-1 1.69815383E-8
2.300E-1 2.38879994E-8
2.400E-1 3.36142088E-8
2.500E-1 4.73154215E-8
2.600E-1 6.66212241E-8
2.700E-1 9.38304995E-8
2.800E-1 1.32186564E-7
2.900E-1 1.86265453E-7
3.000E-1 2.62523881E-7
3.100E-1 3.70072543E-7
3.200E-1 5.21767377E-7
3.300E-1 7.35749483E-7
3.400E-1 1.03761798E-6
3.500E-1 1.46349561E-6
3.600E-1 2.06435329E-6
3.700E-1 2.91210915E-6
3.800E-1 4.10822742E-6
3.900E-1 5.79583644E-6
4.000E-1 8.17679465E-6
4.100E-1 1.15357033E-5
4.200E-1 1.62736496E-5
4.300E-1 2.29555369E-5
4.400E-1 3.2376302E-5
4.500E-1 4.56532196E-5
