fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.086138779E-13 1.000000000E+20 1.189079610E+00 1.323050972E-14 5.190960019E-05 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.201185507E-13 1.000000000E+20 1.217281426E+00 1.178874720E-14 1.023941687E-04 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.631428332E-13 1.000000000E+20 1.197542481E+00 1.869579867E-14 6.295246183E-05 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.750147776E-13 1.000000000E+20 1.217609542E+00 1.728378817E-14 1.032957032E-04 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.417439032E-13 1.000000000E+20 1.203988047E+00 2.671348153E-14 7.330343914E-05 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.541561882E-13 1.000000000E+20 1.218082969E+00 2.532756096E-14 1.046143880E-04 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.541607614E-13 1.000000000E+20 1.208956605E+00 3.844925310E-14 8.276472382E-05 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.673498297E-13 1.000000000E+20 1.218760871E+00 3.708903165E-14 1.065400275E-04 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.131735123E-13 1.000000000E+20 1.212951102E+00 5.559266934E-14 9.153097778E-05 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.274571288E-13 1.000000000E+20 1.219721055E+00 5.426076012E-14 1.093451186E-04 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.346964000E-13 1.000000000E+20 1.216411853E+00 8.058187587E-14 1.001271000E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.504881727E-13 1.000000000E+20 1.221060339E+00 7.928373851E-14 1.134176372E-04 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.137093815E-12 1.000000000E+20 1.219711904E+00 1.169213779E-13 1.093364151E-04 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.054905888E-12 1.000000000E+20 1.222889416E+00 1.156650475E-13 1.193004445E-04 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.539303961E-12 1.000000000E+20 1.223153628E+00 1.696361520E-13 1.201635268E-04 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.459725454E-12 1.000000000E+20 1.225317589E+00 1.684316005E-13 1.277379593E-04 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.057814166E-12 1.000000000E+20 1.226955413E+00 2.459358914E-13 1.338312702E-04 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.981453090E-12 1.000000000E+20 1.228424623E+00 2.447937787E-13 1.397181157E-04 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.703643469E-12 1.000000000E+20 1.231227838E+00 3.562146101E-13 1.517834786E-04 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.631030347E-12 1.000000000E+20 1.232223338E+00 3.551444096E-13 1.564934864E-04 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.481752881E-12 1.000000000E+20 1.235952317E+00 5.155803264E-13 1.756557517E-04 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.413226847E-12 1.000000000E+20 1.236626710E+00 5.145882484E-13 1.795519430E-04 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.395148935E-12 1.000000000E+20 1.240985924E+00 7.461798655E-13 2.071792263E-04 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.330770294E-12 1.000000000E+20 1.241444189E+00 7.452673609E-13 2.105145222E-04 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.453137072E-12 1.000000000E+20 1.246108225E+00 1.080648088E-12 2.480221299E-04 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.392669879E-12 1.000000000E+20 1.246422070E+00 1.079811802E-12 2.509687289E-04 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.679468727E-12 1.000000000E+20 1.251097154E+00 1.567114497E-12 2.996443888E-04 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.622444708E-12 1.000000000E+20 1.251315046E+00 1.566347849E-12 3.023154070E-04 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.115568539E-12 1.000000000E+20 1.255797049E+00 2.276430876E-12 3.632783318E-04 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.061401376E-12 1.000000000E+20 1.255951260E+00 2.275726364E-12 3.657452414E-04 
016_336 016_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.817891315E-12 1.000000000E+20 1.260146172E+00 3.312694672E-12 4.400906656E-04 
016_336_SRH 016_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.765992635E-12 1.000000000E+20 1.260257965E+00 3.312046363E-12 4.423963904E-04 
017_336 017_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.185301235E-11 1.000000000E+20 1.264162793E+00 4.828730015E-12 5.314211240E-04 
017_336_SRH 017_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.180287272E-11 1.000000000E+20 1.264245995E+00 4.828135599E-12 5.335900998E-04 
018_336 018_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.429494456E-11 1.000000000E+20 1.267911783E+00 7.048967927E-12 6.389197278E-04 
018_336_SRH 018_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.424616864E-11 1.000000000E+20 1.267975420E+00 7.048429917E-12 6.409650813E-04 
019_336 019_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.722619523E-11 1.000000000E+20 1.271474953E+00 1.030325118E-11 7.645072821E-04 
019_336_SRH 019_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.717849844E-11 1.000000000E+20 1.271524953E+00 1.030277811E-11 7.664348983E-04 
