T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
340 001_340 34.101 4.063660E-1 7.482390E-1 7.520920E+1 2.286800E+1 3.326270E-1 6.874970E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+15
340 002_340 34.101 4.055450E-1 7.466223E-1 7.517460E+1 2.276200E+1 3.318650E-1 6.858820E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+15
340 003_340 34.101 4.044000E-1 7.442953E-1 7.512490E+1 2.261210E+1 3.307910E-1 6.835763E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+15
340 004_340 34.101 4.028340E-1 7.409749E-1 7.505450E+1 2.240300E+1 3.293260E-1 6.802685E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+15
340 005_340 34.101 4.007430E-1 7.362947E-1 7.495710E+1 2.211720E+1 3.273540E-1 6.756372E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+15
340 006_340 34.101 3.979440E-1 7.298083E-1 7.484350E+1 2.173630E+1 3.247950E-1 6.692312E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+15
340 007_340 34.101 3.944570E-1 7.210210E-1 7.469500E+1 2.124410E+1 3.215920E-1 6.605938E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+15
340 008_340 34.101 3.903370E-1 7.094630E-1 7.450020E+1 2.063130E+1 3.177440E-1 6.493057E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+15
340 009_340 34.101 3.854800E-1 6.948042E-1 7.429550E+1 1.989880E+1 3.133110E-1 6.351145E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+15
340 010_340 34.101 3.802580E-1 6.769735E-1 7.404130E+1 1.906000E+1 3.084670E-1 6.178966E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+15
340 011_340 34.101 3.746000E-1 6.562071E-1 7.378840E+1 1.813830E+1 3.033110E-1 5.980110E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+15
340 012_340 34.101 3.688430E-1 6.329554E-1 7.350110E+1 1.715960E+1 2.979790E-1 5.758691E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+15
340 013_340 34.101 3.629090E-1 6.076698E-1 7.320870E+1 1.614460E+1 2.925490E-1 5.518612E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+15
340 014_340 34.101 3.568410E-1 5.806021E-1 7.289790E+1 1.510320E+1 2.869820E-1 5.262762E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+15
340 015_340 34.101 3.506280E-1 5.517649E-1 7.255320E+1 1.403640E+1 2.812400E-1 4.990912E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+15
340 016_340 34.101 3.440450E-1 5.210690E-1 7.219980E+1 1.294330E+1 2.752640E-1 4.702154E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+15
340 017_340 34.101 3.371780E-1 4.885215E-1 7.180190E+1 1.182710E+1 2.689750E-1 4.397107E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+15
340 018_340 34.101 3.300010E-1 4.543453E-1 7.135250E+1 1.069820E+1 2.623540E-1 4.077773E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+15
340 019_340 34.101 3.223520E-1 4.189782E-1 7.087800E+1 9.572700E+0 2.554000E-1 3.748108E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+15
340 020_340 34.101 3.143440E-1 3.830030E-1 7.034660E+1 8.469300E+0 2.480960E-1 3.413745E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+15
340 021_340 34.101 3.059720E-1 3.470687E-1 6.975050E+1 7.407000E+0 2.404390E-1 3.080620E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+15
340 022_340 34.101 2.972260E-1 3.118303E-1 6.908070E+1 6.402700E+0 2.324320E-1 2.754649E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+15
340 023_340 34.101 2.880920E-1 2.778837E-1 6.832760E+1 5.470000E+0 2.240720E-1 2.441195E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+15
340 024_340 34.101 2.785520E-1 2.457463E-1 6.747810E+1 4.619100E+0 2.153220E-1 2.145198E-1 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+15
340 025_340 34.101 2.685790E-1 2.158171E-1 6.651500E+1 3.855500E+0 2.061820E-1 1.869937E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 5.623E+15
