fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.624969976E-15 1.000000000E+20 1.210593975E+00 3.616693470E-16 2.597289245E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.289928010E-16 1.000000000E+20 1.224137686E+00 3.495705604E-16 4.986776372E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.999648293E-15 1.000000000E+20 1.214524634E+00 5.247937959E-16 3.097052320E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.207190258E-15 1.000000000E+20 1.224277969E+00 5.129668493E-16 5.023581810E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.539141233E-15 1.000000000E+20 1.217517730E+00 7.642087102E-16 3.569435766E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.751688288E-15 1.000000000E+20 1.224480824E+00 7.526535696E-16 5.077315328E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.309373725E-15 1.000000000E+20 1.219840098E+00 1.115433911E-15 4.002749888E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.528972576E-15 1.000000000E+20 1.224772301E+00 1.104164531E-15 5.155563752E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.396011515E-15 1.000000000E+20 1.221715096E+00 1.630454939E-15 4.401463350E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.625422196E-15 1.000000000E+20 1.225187374E+00 1.619504985E-15 5.269106597E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.904208160E-15 1.000000000E+20 1.223335338E+00 2.385302884E-15 4.784572370E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.147020522E-15 1.000000000E+20 1.225771048E+00 2.374731872E-15 5.433013501E-03 
