fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.449571439E-15 1.000000000E+20 1.244970323E+00 5.394398219E-16 3.508756446E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.355624653E-16 1.000000000E+20 1.259787173E+00 5.301972557E-16 7.508253734E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.739150661E-15 1.000000000E+20 1.248857511E+00 7.867520997E-16 4.262988429E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.278716926E-16 1.000000000E+20 1.259881847E+00 7.781884942E-16 7.543578152E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.158798851E-15 1.000000000E+20 1.251909254E+00 1.150042241E-15 4.991205165E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.351308270E-15 1.000000000E+20 1.260019544E+00 1.142151764E-15 7.595201538E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.763296770E-15 1.000000000E+20 1.254322411E+00 1.683534009E-15 5.661373585E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.961073383E-15 1.000000000E+20 1.260219039E+00 1.676298893E-15 7.670495044E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.626692285E-15 1.000000000E+20 1.256263617E+00 2.466755424E-15 6.263453935E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.831790901E-15 1.000000000E+20 1.260506483E+00 2.460164510E-15 7.779992421E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.845308783E-15 1.000000000E+20 1.257887303E+00 3.616353929E-15 6.810083367E-03 
