fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.395048779E-15 1.000000000E+20 1.237294277E+00 8.549899367E-16 3.339531695E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.412488821E-15 1.000000000E+20 1.246797560E+00 8.421727786E-16 5.494952906E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.044136329E-15 1.000000000E+20 1.240052149E+00 1.248454053E-15 3.840096053E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.063978281E-15 1.000000000E+20 1.246883078E+00 1.236038467E-15 5.518375674E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.986579325E-15 1.000000000E+20 1.242144508E+00 1.826083557E-15 4.281533010E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.009786351E-15 1.000000000E+20 1.247007340E+00 1.814039746E-15 5.552626185E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.348123437E-15 1.000000000E+20 1.243754420E+00 2.673882782E-15 4.660260180E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.376067984E-15 1.000000000E+20 1.247187104E+00 2.662190288E-15 5.602626744E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.301157857E-15 1.000000000E+20 1.245037882E+00 3.917953102E-15 4.986779759E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.335773963E-15 1.000000000E+20 1.247445568E+00 3.906611759E-15 5.675439220E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.007460991E-14 1.000000000E+20 1.246131743E+00 5.743136666E-15 5.281533413E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.118562422E-15 1.000000000E+20 1.247813926E+00 5.732176293E-15 5.781093779E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.395855588E-14 1.000000000E+20 1.247158524E+00 8.420294498E-15 5.571395270E-03 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.301539738E-14 1.000000000E+20 1.248332615E+00 8.409783843E-15 5.933636606E-03 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.929586787E-14 1.000000000E+20 1.248230079E+00 1.234624315E-14 5.887939695E-03 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.837011903E-14 1.000000000E+20 1.249051380E+00 1.233629799E-14 6.152325591E-03 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.645151226E-14 1.000000000E+20 1.249449082E+00 1.810233750E-14 6.267235241E-03 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.554856057E-14 1.000000000E+20 1.250027144E+00 1.809312884E-14 6.462798747E-03 
010_305 010_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.575503209E-14 1.000000000E+20 1.250907702E+00 2.654072427E-14 6.750217954E-03 
010_305_SRH 010_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.488072221E-14 1.000000000E+20 1.251319044E+00 2.653248705E-14 6.897789997E-03 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.742944301E-14 1.000000000E+20 1.252683286E+00 3.891196001E-14 7.382417606E-03 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.658928727E-14 1.000000000E+20 1.252980923E+00 3.890500386E-14 7.496665459E-03 
012_305 012_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.154746019E-14 1.000000000E+20 1.254832858E+00 5.705464071E-14 8.211732068E-03 
012_305_SRH 012_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.074557338E-14 1.000000000E+20 1.255053203E+00 5.704936449E-14 8.302819389E-03 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.806887265E-14 1.000000000E+20 1.257388782E+00 8.367753013E-14 9.283346751E-03 
013_305_SRH 013_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.730697865E-14 1.000000000E+20 1.257556581E+00 8.367445195E-14 9.358194918E-03 
014_305 014_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.697610550E-14 1.000000000E+20 1.260357415E+00 1.227782684E-13 1.063226534E-02 
014_305_SRH 014_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.625307788E-14 1.000000000E+20 1.260489231E+00 1.227780711E-13 1.069548372E-02 
015_305 015_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.184459502E-13 1.000000000E+20 1.263721549E+00 1.802622125E-13 1.227639008E-02 
015_305_SRH 015_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.177581442E-13 1.000000000E+20 1.263828235E+00 1.802658135E-13 1.233095743E-02 
016_305 016_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.429490177E-13 1.000000000E+20 1.267447957E+00 2.648555516E-13 1.421463754E-02 
016_305_SRH 016_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.422912545E-13 1.000000000E+20 1.267536479E+00 2.648641856E-13 1.426241962E-02 
017_305 017_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.712169513E-13 1.000000000E+20 1.271499159E+00 3.894547212E-13 1.643232510E-02 
017_305_SRH 017_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.705837142E-13 1.000000000E+20 1.271573937E+00 3.894700427E-13 1.647446608E-02 
018_305 018_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.041194190E-13 1.000000000E+20 1.275844350E+00 5.731274264E-13 1.891026537E-02 
018_305_SRH 018_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.035058284E-13 1.000000000E+20 1.275908194E+00 5.731516105E-13 1.894748410E-02 
019_305 019_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.425472487E-13 1.000000000E+20 1.280462638E+00 8.440860497E-13 2.163090216E-02 
019_305_SRH 019_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.419495986E-13 1.000000000E+20 1.280517402E+00 8.441219084E-13 2.166368358E-02 
