fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.063240860E-15 1.000000000E+20 1.187808621E+00 1.877194365E-15 5.197467911E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.472755593E-15 1.000000000E+20 1.190073892E+00 1.866634588E-15 5.971880085E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.680454905E-15 1.000000000E+20 1.188526478E+00 2.750246718E-15 5.429161204E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.090373672E-15 1.000000000E+20 1.190103354E+00 2.739729937E-15 5.980060781E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.046314376E-15 1.000000000E+20 1.189054678E+00 4.031607291E-15 5.604517038E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.456764820E-15 1.000000000E+20 1.190146396E+00 4.021127122E-15 5.992051508E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.150196989E-14 1.000000000E+20 1.189456154E+00 5.912125936E-15 5.739014770E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.091315222E-14 1.000000000E+20 1.190209165E+00 5.901679813E-15 6.009614792E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.653797788E-14 1.000000000E+20 1.189782223E+00 8.671766407E-15 5.847169675E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.595019365E-14 1.000000000E+20 1.190300452E+00 8.661355920E-15 6.035314548E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.385298227E-14 1.000000000E+20 1.190076328E+00 1.272111141E-14 5.942251201E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.326667384E-14 1.000000000E+20 1.190432656E+00 1.271074264E-14 6.072867605E-03 
