0.000E+0 0
1.000E-2 1.00699063E-14
2.000E-2 2.4395433E-14
3.000E-2 4.47951554E-14
4.000E-2 7.38646872E-14
5.000E-2 1.15308819E-13
6.000E-2 1.74415907E-13
7.000E-2 2.58735695E-13
8.000E-2 3.79048279E-13
9.000E-2 5.50749998E-13
1.000E-1 7.95836789E-13
1.100E-1 1.14574426E-12
1.200E-1 1.64541684E-12
1.300E-1 2.35914091E-12
1.400E-1 3.37891036E-12
1.500E-1 4.83642805E-12
1.600E-1 6.92032796E-12
1.700E-1 9.90089344E-12
1.800E-1 1.41655382E-11
1.900E-1 2.02697404E-11
2.000E-1 2.90101631E-11
2.100E-1 4.15296302E-11
2.200E-1 5.94678394E-11
2.300E-1 8.51777489E-11
2.400E-1 1.22036262E-10
2.500E-1 1.74890314E-10
2.600E-1 2.50697394E-10
2.700E-1 3.59445248E-10
2.800E-1 5.15472469E-10
2.900E-1 7.39364711E-10
3.000E-1 1.06067736E-9
3.100E-1 1.52184475E-9
3.200E-1 2.18379273E-9
3.300E-1 3.13399595E-9
3.400E-1 4.49804324E-9
3.500E-1 6.45623503E-9
3.600E-1 9.26739544E-9
3.700E-1 1.33030201E-8
3.800E-1 1.90962165E-8
3.900E-1 2.74117817E-8
4.000E-1 3.93464192E-8
4.100E-1 5.64717943E-8
4.200E-1 8.10382002E-8
4.300E-1 1.16263418E-7
4.400E-1 1.66740184E-7
4.500E-1 2.39006479E-7
