N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.000E+17 330 1.800E-4 1.255082415E+00 1.334386035E+00
2.471000E+10 1.000E+17 330 1.800E-4 1.285887085E+00 1.334590127E+00
4.696000E+10 1.000E+17 330 1.800E-4 1.305943372E+00 1.334969140E+00
8.927000E+10 1.000E+17 330 1.800E-4 1.318684539E+00 1.335659553E+00
1.697000E+11 1.000E+17 330 1.800E-4 1.327118529E+00 1.336875628E+00
3.225000E+11 1.000E+17 330 1.800E-4 1.333365989E+00 1.338904354E+00
6.130000E+11 1.000E+17 330 1.800E-4 1.338873034E+00 1.342033791E+00
1.165000E+12 1.000E+17 330 1.800E-4 1.344548220E+00 1.346418327E+00
2.214000E+12 1.000E+17 330 1.800E-4 1.350814803E+00 1.351994662E+00
4.209000E+12 1.000E+17 330 1.800E-4 1.357759002E+00 1.358556552E+00
8.000000E+12 1.000E+17 330 1.800E-4 1.365349073E+00 1.365915959E+00
