N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+17 330 1.800E-4 1.185347683E+00 1.232953763E+00
2.471000E+10 1.000E+17 330 1.800E-4 1.207744867E+00 1.235844929E+00
4.696000E+10 1.000E+17 330 1.800E-4 1.225460896E+00 1.240566997E+00
8.927000E+10 1.000E+17 330 1.800E-4 1.239980286E+00 1.247586680E+00
1.697000E+11 1.000E+17 330 1.800E-4 1.252853003E+00 1.256728093E+00
3.225000E+11 1.000E+17 330 1.800E-4 1.264859948E+00 1.266820798E+00
6.130000E+11 1.000E+17 330 1.800E-4 1.275491001E+00 1.276507308E+00
1.165000E+12 1.000E+17 330 1.800E-4 1.284526183E+00 1.285082800E+00
2.214000E+12 1.000E+17 330 1.800E-4 1.292258643E+00 1.292587667E+00
4.209000E+12 1.000E+17 330 1.800E-4 1.299175959E+00 1.299372969E+00
8.000000E+12 1.000E+17 330 1.800E-4 1.305850540E+00 1.306009783E+00
