N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+15 315 2.400E-4 1.204622177E+00 1.212855430E+00
1.468000E+10 5.623E+15 315 2.400E-4 1.206875940E+00 1.212969613E+00
2.154000E+10 5.623E+15 315 2.400E-4 1.208676969E+00 1.213099164E+00
3.162000E+10 5.623E+15 315 2.400E-4 1.210231236E+00 1.213237538E+00
4.642000E+10 5.623E+15 315 2.400E-4 1.211406057E+00 1.213458458E+00
6.813000E+10 5.623E+15 315 2.400E-4 1.212380709E+00 1.213756332E+00
1.000000E+11 5.623E+15 315 2.400E-4 1.213265831E+00 1.214178734E+00
1.468000E+11 5.623E+15 315 2.400E-4 1.214184931E+00 1.214796304E+00
2.154000E+11 5.623E+15 315 2.400E-4 1.215230554E+00 1.215630871E+00
3.162000E+11 5.623E+15 315 2.400E-4 1.216528689E+00 1.216805111E+00
4.642000E+11 5.623E+15 315 2.400E-4 1.218127568E+00 1.218319870E+00
6.813000E+11 5.623E+15 315 2.400E-4 1.220050730E+00 1.220183915E+00
1.000000E+12 5.623E+15 315 2.400E-4 1.222329617E+00 1.222425320E+00
1.468000E+12 5.623E+15 315 2.400E-4 1.224918704E+00 1.224989313E+00
2.154000E+12 5.623E+15 315 2.400E-4 1.227765388E+00 1.227819191E+00
3.162000E+12 5.623E+15 315 2.400E-4 1.230816927E+00 1.230859366E+00
4.642000E+12 5.623E+15 315 2.400E-4 1.234038083E+00 1.234072667E+00
6.813000E+12 5.623E+15 315 2.400E-4 1.237419024E+00 1.237447958E+00
1.000000E+13 5.623E+15 315 2.400E-4 1.240972084E+00 1.240996772E+00
