N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 330 1.800E-4 1.209129197E+00 1.218754679E+00
2.471000E+10 5.623E+15 330 1.800E-4 1.213672891E+00 1.218897987E+00
4.696000E+10 5.623E+15 330 1.800E-4 1.216364715E+00 1.219165630E+00
8.927000E+10 5.623E+15 330 1.800E-4 1.218167116E+00 1.219658073E+00
1.697000E+11 5.623E+15 330 1.800E-4 1.219748402E+00 1.220539884E+00
3.225000E+11 5.623E+15 330 1.800E-4 1.221626965E+00 1.222047660E+00
6.130000E+11 5.623E+15 330 1.800E-4 1.224219289E+00 1.224444418E+00
1.165000E+12 5.623E+15 330 1.800E-4 1.227763756E+00 1.227886255E+00
2.214000E+12 5.623E+15 330 1.800E-4 1.232201086E+00 1.232270052E+00
4.209000E+12 5.623E+15 330 1.800E-4 1.237198692E+00 1.237239932E+00
8.000000E+12 5.623E+15 330 1.800E-4 1.242378910E+00 1.242405690E+00
