T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
320 001_320 36.232 4.534310E-1 6.276204E-1 7.793830E+1 2.217980E+1 3.791700E-1 5.849585E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.000E+17
320 002_320 36.232 4.529820E-1 6.214226E-1 7.792170E+1 2.193440E+1 3.787600E-1 5.791114E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.000E+17
320 003_320 36.232 4.523520E-1 6.127749E-1 7.789790E+1 2.159250E+1 3.781540E-1 5.709969E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.000E+17
320 004_320 36.232 4.514820E-1 6.009559E-1 7.786450E+1 2.112620E+1 3.773140E-1 5.599110E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.000E+17
320 005_320 36.232 4.503080E-1 5.852401E-1 7.781850E+1 2.050810E+1 3.762010E-1 5.451383E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.000E+17
320 006_320 36.232 4.487010E-1 5.650606E-1 7.776840E+1 1.971760E+1 3.747170E-1 5.262012E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.000E+17
320 007_320 36.232 4.466590E-1 5.402180E-1 7.770290E+1 1.874920E+1 3.728420E-1 5.028725E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.000E+17
320 008_320 36.232 4.441860E-1 5.110435E-1 7.761480E+1 1.761840E+1 3.705370E-1 4.754840E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.000E+17
320 009_320 36.232 4.412860E-1 4.783921E-1 7.750200E+1 1.636130E+1 3.677830E-1 4.448618E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.000E+17
320 010_320 36.232 4.378620E-1 4.434184E-1 7.738320E+1 1.502440E+1 3.646000E-1 4.120796E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.000E+17
320 011_320 36.232 4.340050E-1 4.072574E-1 7.724390E+1 1.365300E+1 3.610060E-1 3.781930E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 1.000E+17
320 012_320 36.232 4.297710E-1 3.708158E-1 7.707280E+1 1.228280E+1 3.570020E-1 3.440531E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 1.000E+17
320 013_320 36.232 4.249520E-1 3.347687E-1 7.690320E+1 1.094030E+1 3.525680E-1 3.103026E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 1.000E+17
