fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.419613725E-13 1.000000000E+20 1.228544767E+00 1.421337508E-14 4.024848201E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.062774087E-14 1.000000000E+20 1.259473577E+00 1.306718604E-14 1.032590934E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.699559244E-13 1.000000000E+20 1.237704148E+00 2.030002573E-14 5.078096648E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.873914234E-14 1.000000000E+20 1.259696931E+00 1.917595258E-14 1.035874166E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.107546563E-13 1.000000000E+20 1.244562529E+00 2.924394477E-14 6.138955937E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.297165999E-13 1.000000000E+20 1.260020757E+00 2.813781910E-14 1.040766289E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.700332154E-13 1.000000000E+20 1.249719019E+00 4.237275415E-14 7.139925175E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.892598136E-13 1.000000000E+20 1.260487556E+00 4.128239532E-14 1.048096118E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.557743021E-13 1.000000000E+20 1.253705426E+00 6.163087254E-14 8.044234868E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.753859301E-13 1.000000000E+20 1.261155015E+00 6.055586780E-14 1.059151560E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.789858859E-13 1.000000000E+20 1.256972827E+00 8.986238850E-14 8.853151170E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.991503049E-13 1.000000000E+20 1.262098334E+00 8.880403920E-14 1.075942450E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.544142685E-13 1.000000000E+20 1.259898468E+00 1.312217500E-13 9.603819001E-04 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.753614987E-13 1.000000000E+20 1.263409811E+00 1.301831130E-13 1.101599389E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.009926293E-13 1.000000000E+20 1.262794417E+00 1.917691824E-13 1.036402434E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.230294519E-13 1.000000000E+20 1.265192032E+00 1.907551205E-13 1.140890703E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.241561762E-12 1.000000000E+20 1.265907166E+00 2.803344469E-13 1.122827864E-03 
