T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 4.185070E-1 7.424093E-1 7.530910E+1 2.339880E+1 3.424900E-1 6.831960E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.000E+15
335 002_335 34.61 4.178510E-1 7.415934E-1 7.503090E+1 2.325020E+1 3.410450E-1 6.817356E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.000E+15
335 003_335 34.61 4.168820E-1 7.404023E-1 7.465350E+1 2.304250E+1 3.389750E-1 6.797726E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.000E+15
335 004_335 34.61 4.154460E-1 7.386679E-1 7.416060E+1 2.275810E+1 3.360840E-1 6.771566E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.000E+15
335 005_335 34.61 4.133090E-1 7.361517E-1 7.355540E+1 2.237980E+1 3.321780E-1 6.737308E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.000E+15
335 006_335 34.61 4.101090E-1 7.325207E-1 7.286920E+1 2.189090E+1 3.270610E-1 6.693220E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.000E+15
335 007_335 34.61 4.051550E-1 7.273209E-1 7.222720E+1 2.128370E+1 3.207520E-1 6.635568E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.000E+15
335 008_335 34.61 3.979140E-1 7.199559E-1 7.174610E+1 2.055380E+1 3.133690E-1 6.558985E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.000E+15
335 009_335 34.61 3.879190E-1 7.096839E-1 7.156230E+1 1.970110E+1 3.051860E-1 6.455455E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.000E+15
335 010_335 34.61 3.759020E-1 6.956604E-1 7.162440E+1 1.872980E+1 2.965330E-1 6.316262E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.000E+15
335 011_335 34.61 3.633800E-1 6.770595E-1 7.171470E+1 1.764390E+1 2.876460E-1 6.133904E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.000E+15
335 012_335 34.61 3.513870E-1 6.532926E-1 7.168080E+1 1.645490E+1 2.787400E-1 5.903323E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.000E+15
335 013_335 34.61 3.402480E-1 6.242910E-1 7.149020E+1 1.518550E+1 2.699510E-1 5.625283E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.000E+15
335 014_335 34.61 3.299490E-1 5.907164E-1 7.117020E+1 1.387150E+1 2.614360E-1 5.305906E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.000E+15
335 015_335 34.61 3.203730E-1 5.539072E-1 7.075870E+1 1.255660E+1 2.532520E-1 4.958146E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.000E+15
335 016_335 34.61 3.113520E-1 5.154850E-1 7.028670E+1 1.128080E+1 2.453610E-1 4.597633E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.000E+15
335 017_335 34.61 3.026960E-1 4.768157E-1 6.977010E+1 1.006990E+1 2.377050E-1 4.236306E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.000E+15
335 018_335 34.61 2.942030E-1 4.386872E-1 6.920910E+1 8.932300E+0 2.301460E-1 3.881146E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.000E+15
335 019_335 34.61 2.856850E-1 4.013512E-1 6.859750E+1 7.865400E+0 2.225100E-1 3.534852E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.000E+15
335 020_335 34.61 2.769920E-1 3.648681E-1 6.792370E+1 6.864700E+0 2.147170E-1 3.197116E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.000E+15
335 021_335 34.61 2.680130E-1 3.293740E-1 6.717630E+1 5.930100E+0 2.066500E-1 2.869625E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.000E+15
335 022_335 34.61 2.586650E-1 2.951776E-1 6.634260E+1 5.065400E+0 1.982320E-1 2.555288E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.000E+15
335 023_335 34.61 2.488730E-1 2.626896E-1 6.540950E+1 4.276200E+0 1.894630E-1 2.257033E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.000E+15
335 024_335 34.61 2.385490E-1 2.323119E-1 6.435920E+1 3.566600E+0 1.802250E-1 1.979000E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.000E+15
335 025_335 34.61 2.275730E-1 2.043612E-1 6.317000E+1 2.937900E+0 1.704390E-1 1.723695E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.000E+15
