T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
315 001_315 36.807 4.688740E-1 7.127834E-1 7.867410E+1 2.629330E+1 3.943460E-1 6.667579E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
315 002_315 36.807 4.686400E-1 7.105420E-1 7.866740E+1 2.619530E+1 3.941310E-1 6.646352E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
315 003_315 36.807 4.683060E-1 7.073331E-1 7.865760E+1 2.605520E+1 3.938180E-1 6.616048E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
315 004_315 36.807 4.678340E-1 7.027886E-1 7.864360E+1 2.585710E+1 3.933890E-1 6.572920E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
315 005_315 36.807 4.671790E-1 6.964486E-1 7.862350E+1 2.558140E+1 3.927830E-1 6.512864E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
315 006_315 36.807 4.662880E-1 6.877823E-1 7.859510E+1 2.520580E+1 3.919430E-1 6.430982E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
315 007_315 36.807 4.651080E-1 6.762482E-1 7.855570E+1 2.470800E+1 3.908500E-1 6.321610E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
315 008_315 36.807 4.635940E-1 6.613999E-1 7.850240E+1 2.407050E+1 3.894040E-1 6.181364E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
315 009_315 36.807 4.617190E-1 6.430143E-1 7.843280E+1 2.328610E+1 3.876270E-1 6.007347E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
315 010_315 36.807 4.594440E-1 6.211760E-1 7.835090E+1 2.236100E+1 3.854590E-1 5.801137E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
315 011_315 36.807 4.567130E-1 5.962427E-1 7.826650E+1 2.131290E+1 3.829390E-1 5.565604E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
315 012_315 36.807 4.536580E-1 5.686836E-1 7.815780E+1 2.016370E+1 3.800680E-1 5.305297E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
315 013_315 36.807 4.502690E-1 5.388985E-1 7.802370E+1 1.893240E+1 3.768260E-1 5.024168E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
315 014_315 36.807 4.463400E-1 5.071546E-1 7.789320E+1 1.763220E+1 3.732130E-1 4.724428E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
315 015_315 36.807 4.420580E-1 4.736737E-1 7.772550E+1 1.627500E+1 3.691500E-1 4.408781E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
315 016_315 36.807 4.372440E-1 4.387676E-1 7.754330E+1 1.487650E+1 3.646580E-1 4.079590E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
315 017_315 36.807 4.319760E-1 4.029036E-1 7.732660E+1 1.345830E+1 3.596780E-1 3.741764E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
315 018_315 36.807 4.261500E-1 3.666774E-1 7.708950E+1 1.204600E+1 3.542290E-1 3.400621E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
315 019_315 36.807 4.199250E-1 3.307414E-1 7.679970E+1 1.066640E+1 3.482910E-1 3.062511E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 3.162E+16
315 020_315 36.807 4.130840E-1 2.957368E-1 7.649310E+1 9.344700E+0 3.419040E-1 2.733138E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 3.162E+16
315 021_315 36.807 4.058040E-1 2.622404E-1 7.613300E+1 8.101900E+0 3.350290E-1 2.418280E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 3.162E+16
315 022_315 36.807 3.981000E-1 2.307278E-1 7.571020E+1 6.954200E+0 3.276860E-1 2.122213E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 3.162E+16
315 023_315 36.807 3.899660E-1 2.015519E-1 7.521410E+1 5.911700E+0 3.198930E-1 1.848026E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 3.162E+16
315 024_315 36.807 3.813020E-1 1.749363E-1 7.464790E+1 4.979300E+0 3.116110E-1 1.597915E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 3.162E+16
315 025_315 36.807 3.721840E-1 1.509820E-1 7.397330E+1 4.156800E+0 3.028030E-1 1.372771E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 3.162E+16
