fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.299180786E-12 1.000000000E+20 1.233602202E+00 1.022957937E-13 6.049662927E-05 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.135372020E-12 1.000000000E+20 1.241346836E+00 1.000325827E-13 7.173989795E-05 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.804339282E-12 1.000000000E+20 1.250851146E+00 1.814573378E-13 8.901317839E-05 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.661792090E-12 1.000000000E+20 1.254942711E+00 1.796203014E-13 9.817739773E-05 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.461262304E-12 1.000000000E+20 1.266569406E+00 3.252803892E-13 1.307850985E-04 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.337339776E-12 1.000000000E+20 1.268705579E+00 3.237950500E-13 1.386222514E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.330555224E-12 1.000000000E+20 1.279994594E+00 5.889038798E-13 1.895739906E-04 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.220992539E-12 1.000000000E+20 1.281123328E+00 5.876851547E-13 1.964875120E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.503024359E-12 1.000000000E+20 1.291062217E+00 1.074887527E-12 2.694449772E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.403842931E-12 1.000000000E+20 1.291677059E+00 1.073870388E-12 2.756565594E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.094268613E-12 1.000000000E+20 1.300192489E+00 1.973947390E-12 3.757495722E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.002532429E-12 1.000000000E+20 1.300542985E+00 1.973098693E-12 3.813810959E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.252283117E-12 1.000000000E+20 1.307999013E+00 3.641722307E-12 5.144188809E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.165725928E-12 1.000000000E+20 1.308276545E+00 3.641610004E-12 5.194010003E-04 
