N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 315 1.800E-4 1.183171164E+00 1.186325013E+00
1.468000E+10 1.400E+15 315 1.800E-4 1.184192317E+00 1.186379097E+00
2.154000E+10 1.400E+15 315 1.800E-4 1.184948376E+00 1.186458057E+00
3.162000E+10 1.400E+15 315 1.800E-4 1.185534088E+00 1.186573106E+00
4.642000E+10 1.400E+15 315 1.800E-4 1.186026449E+00 1.186740142E+00
6.813000E+10 1.400E+15 315 1.800E-4 1.186491680E+00 1.186981452E+00
1.000000E+11 1.400E+15 315 1.800E-4 1.186991442E+00 1.187327577E+00
1.468000E+11 1.400E+15 315 1.800E-4 1.187587972E+00 1.187818948E+00
2.154000E+11 1.400E+15 315 1.800E-4 1.188347243E+00 1.188506346E+00
3.162000E+11 1.400E+15 315 1.800E-4 1.189338453E+00 1.189448519E+00
4.642000E+11 1.400E+15 315 1.800E-4 1.190627747E+00 1.190704395E+00
6.813000E+11 1.400E+15 315 1.800E-4 1.192264237E+00 1.192318146E+00
1.000000E+12 1.400E+15 315 1.800E-4 1.194260503E+00 1.194298956E+00
1.468000E+12 1.400E+15 315 1.800E-4 1.196577486E+00 1.196605409E+00
2.154000E+12 1.400E+15 315 1.800E-4 1.199130030E+00 1.199150793E+00
3.162000E+12 1.400E+15 315 1.800E-4 1.201821187E+00 1.201837024E+00
4.642000E+12 1.400E+15 315 1.800E-4 1.204586121E+00 1.204598545E+00
6.813000E+12 1.400E+15 315 1.800E-4 1.207410888E+00 1.207420910E+00
1.000000E+13 1.400E+15 315 1.800E-4 1.210310284E+00 1.210318581E+00
