N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 310 2.100E-4 1.126311776E+00 1.127210049E+00
1.468000E+10 1.778E+15 310 2.100E-4 1.127338412E+00 1.127944240E+00
2.154000E+10 1.778E+15 310 2.100E-4 1.128595577E+00 1.129005834E+00
3.162000E+10 1.778E+15 310 2.100E-4 1.130251278E+00 1.130530262E+00
4.642000E+10 1.778E+15 310 2.100E-4 1.132506858E+00 1.132697485E+00
6.813000E+10 1.778E+15 310 2.100E-4 1.135603261E+00 1.135734332E+00
1.000000E+11 1.778E+15 310 2.100E-4 1.139811814E+00 1.139902796E+00
1.468000E+11 1.778E+15 310 2.100E-4 1.145396223E+00 1.145460310E+00
2.154000E+11 1.778E+15 310 2.100E-4 1.152531175E+00 1.152577331E+00
3.162000E+11 1.778E+15 310 2.100E-4 1.161178101E+00 1.161212395E+00
4.642000E+11 1.778E+15 310 2.100E-4 1.170962375E+00 1.170988848E+00
6.813000E+11 1.778E+15 310 2.100E-4 1.181157626E+00 1.181178822E+00
1.000000E+12 1.778E+15 310 2.100E-4 1.190880001E+00 1.190897425E+00
1.468000E+12 1.778E+15 310 2.100E-4 1.199441742E+00 1.199456225E+00
2.154000E+12 1.778E+15 310 2.100E-4 1.206611889E+00 1.206623953E+00
3.162000E+12 1.778E+15 310 2.100E-4 1.212577542E+00 1.212587597E+00
4.642000E+12 1.778E+15 310 2.100E-4 1.217695822E+00 1.217704250E+00
6.813000E+12 1.778E+15 310 2.100E-4 1.222281866E+00 1.222289000E+00
1.000000E+13 1.778E+15 310 2.100E-4 1.226536144E+00 1.226542258E+00
