N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 300 1.900E-4 1.136643985E+00 1.140045733E+00
1.468000E+10 1.000E+15 300 1.900E-4 1.140556526E+00 1.140555026E+00
2.154000E+10 1.000E+15 300 1.900E-4 1.140973322E+00 1.141196745E+00
3.162000E+10 1.000E+15 300 1.900E-4 1.141968861E+00 1.141844574E+00
4.642000E+10 1.000E+15 300 1.900E-4 1.143332523E+00 1.143447061E+00
6.813000E+10 1.000E+15 300 1.900E-4 1.145248471E+00 1.145317334E+00
1.000000E+11 1.000E+15 300 1.900E-4 1.147863577E+00 1.147917263E+00
1.468000E+11 1.000E+15 300 1.900E-4 1.151399241E+00 1.151444711E+00
2.154000E+11 1.000E+15 300 1.900E-4 1.155634689E+00 1.156068834E+00
3.162000E+11 1.000E+15 300 1.900E-4 1.161840405E+00 1.161868399E+00
4.642000E+11 1.000E+15 300 1.900E-4 1.168615356E+00 1.168708241E+00
6.813000E+11 1.000E+15 300 1.900E-4 1.176211527E+00 1.176216267E+00
1.000000E+12 1.000E+15 300 1.900E-4 1.183786966E+00 1.183797325E+00
1.468000E+12 1.000E+15 300 1.900E-4 1.190849806E+00 1.190838624E+00
2.154000E+12 1.000E+15 300 1.900E-4 1.197042390E+00 1.197041125E+00
3.162000E+12 1.000E+15 300 1.900E-4 1.202361224E+00 1.202367141E+00
4.642000E+12 1.000E+15 300 1.900E-4 1.207025116E+00 1.207030077E+00
6.813000E+12 1.000E+15 300 1.900E-4 1.211286498E+00 1.211290706E+00
1.000000E+13 1.000E+15 300 1.900E-4 1.215319928E+00 1.215323725E+00
