N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 5.623E+16 325 1.500E-4 1.199304467E+00 1.236690939E+00
1.468000E+10 5.623E+16 325 1.500E-4 1.210190335E+00 1.237051331E+00
2.154000E+10 5.623E+16 325 1.500E-4 1.218570552E+00 1.237567746E+00
3.162000E+10 5.623E+16 325 1.500E-4 1.224644842E+00 1.238322240E+00
4.642000E+10 5.623E+16 325 1.500E-4 1.229945963E+00 1.239332794E+00
6.813000E+10 5.623E+16 325 1.500E-4 1.234297229E+00 1.240732850E+00
1.000000E+11 5.623E+16 325 1.500E-4 1.238244352E+00 1.242579491E+00
1.468000E+11 5.623E+16 325 1.500E-4 1.242040335E+00 1.244974546E+00
2.154000E+11 5.623E+16 325 1.500E-4 1.245940821E+00 1.247920150E+00
3.162000E+11 5.623E+16 325 1.500E-4 1.250028682E+00 1.251364375E+00
4.642000E+11 5.623E+16 325 1.500E-4 1.254274423E+00 1.255181299E+00
6.813000E+11 5.623E+16 325 1.500E-4 1.258576345E+00 1.259200605E+00
1.000000E+12 5.623E+16 325 1.500E-4 1.262819363E+00 1.263258660E+00
1.468000E+12 5.623E+16 325 1.500E-4 1.266925783E+00 1.267244038E+00
2.154000E+12 5.623E+16 325 1.500E-4 1.270876756E+00 1.271115069E+00
3.162000E+12 5.623E+16 325 1.500E-4 1.274704651E+00 1.274889206E+00
4.642000E+12 5.623E+16 325 1.500E-4 1.278471723E+00 1.278619144E+00
6.813000E+12 5.623E+16 325 1.500E-4 1.282249727E+00 1.282370648E+00
1.000000E+13 5.623E+16 325 1.500E-4 1.286107296E+00 1.286208582E+00
