N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 3.162E+16 305 1.800E-4 1.210909965E+00 1.222152632E+00
2.471000E+10 3.162E+16 305 1.800E-4 1.216374729E+00 1.222654833E+00
4.696000E+10 3.162E+16 305 1.800E-4 1.220106706E+00 1.223552686E+00
8.927000E+10 3.162E+16 305 1.800E-4 1.223208381E+00 1.225084936E+00
1.697000E+11 3.162E+16 305 1.800E-4 1.226487031E+00 1.227518630E+00
3.225000E+11 3.162E+16 305 1.800E-4 1.230441869E+00 1.231030391E+00
6.130000E+11 3.162E+16 305 1.800E-4 1.235235323E+00 1.235596047E+00
1.165000E+12 3.162E+16 305 1.800E-4 1.240797866E+00 1.241040368E+00
2.214000E+12 3.162E+16 305 1.800E-4 1.247037162E+00 1.247213930E+00
4.209000E+12 3.162E+16 305 1.800E-4 1.253965751E+00 1.254101163E+00
8.000000E+12 3.162E+16 305 1.800E-4 1.261667306E+00 1.261773171E+00
