fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.137564875E-15 1.000000000E+20 1.206185327E+00 4.641166042E-16 2.476918243E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.328905121E-15 1.000000000E+20 1.216117528E+00 4.511807445E-16 3.956560553E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.733368055E-15 1.000000000E+20 1.209298993E+00 6.746366649E-16 2.845124283E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.929563199E-15 1.000000000E+20 1.216318543E+00 6.619262739E-16 3.997702349E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.585280118E-15 1.000000000E+20 1.211682337E+00 9.833863319E-16 3.180320341E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.788357832E-15 1.000000000E+20 1.216607195E+00 9.709146641E-16 4.057667288E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.789728691E-15 1.000000000E+20 1.213582602E+00 1.435949696E-15 3.487046255E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.002432176E-15 1.000000000E+20 1.217017787E+00 1.423750294E-15 4.144786838E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.466370763E-15 1.000000000E+20 1.215207380E+00 2.098913527E-15 3.780950246E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.692287355E-15 1.000000000E+20 1.217594266E+00 2.087043910E-15 4.270772144E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.752534013E-15 1.000000000E+20 1.216752203E+00 3.069299190E-15 4.084111597E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.996086959E-15 1.000000000E+20 1.218422901E+00 3.057932423E-15 4.448901651E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.178761277E-14 1.000000000E+20 1.218325839E+00 4.489041540E-15 4.431021829E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.105398493E-14 1.000000000E+20 1.219487490E+00 4.478189554E-15 4.706055883E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.568967432E-14 1.000000000E+20 1.220077528E+00 6.564656778E-15 4.854898405E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.498412943E-14 1.000000000E+20 1.220898038E+00 6.554549073E-15 5.065772645E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.052965821E-14 1.000000000E+20 1.222085430E+00 9.599202178E-15 5.398884834E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.985693650E-14 1.000000000E+20 1.222664750E+00 9.589873284E-15 5.565254425E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.632603725E-14 1.000000000E+20 1.224400790E+00 1.403541929E-14 6.103330066E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.568912349E-14 1.000000000E+20 1.224820406E+00 1.402708643E-14 6.238317318E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.307278472E-14 1.000000000E+20 1.227024962E+00 2.052617863E-14 7.011408411E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.247237253E-14 1.000000000E+20 1.227333786E+00 2.051889781E-14 7.124608532E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.080182024E-14 1.000000000E+20 1.229968482E+00 3.003344055E-14 8.152410696E-03 
