fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.669703221E-16 1.000000000E+20 1.189807090E+00 5.160556062E-16 5.259028557E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.961259477E-16 1.000000000E+20 1.190889037E+00 5.148215505E-16 5.661278139E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.236444734E-15 1.000000000E+20 1.190259990E+00 7.567966890E-16 5.398030696E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.165673667E-15 1.000000000E+20 1.191006506E+00 7.555686760E-16 5.679445002E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.775482392E-15 1.000000000E+20 1.190663218E+00 1.110061846E-15 5.510149222E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.704814053E-15 1.000000000E+20 1.191177011E+00 1.108840202E-15 5.706075845E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.559706720E-15 1.000000000E+20 1.191070084E+00 1.628382371E-15 5.608942891E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.489184668E-15 1.000000000E+20 1.191423290E+00 1.627168256E-15 5.745086089E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.696039794E-15 1.000000000E+20 1.191533644E+00 2.388751230E-15 5.707491108E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.625727178E-15 1.000000000E+20 1.191776476E+00 2.387546764E-15 5.802165920E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.333024832E-15 1.000000000E+20 1.192110598E+00 3.503956739E-15 5.819451431E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.263011539E-15 1.000000000E+20 1.192277799E+00 3.502765273E-15 5.885526260E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.671761687E-15 1.000000000E+20 1.192863627E+00 5.139129562E-15 5.960461458E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.602172885E-15 1.000000000E+20 1.192979106E+00 5.137955992E-15 6.006889955E-03 
