0.000E+0 0
1.000E-2 4.72653687E-13
2.000E-2 1.11699471E-12
3.000E-2 1.99825037E-12
4.000E-2 3.20627629E-12
5.000E-2 4.86483835E-12
6.000E-2 7.14443316E-12
7.000E-2 1.02800398E-11
8.000E-2 1.45957719E-11
9.000E-2 2.05392228E-11
1.000E-1 2.8729474E-11
1.100E-1 4.00244167E-11
1.200E-1 5.56154271E-11
1.300E-1 7.71608287E-11
1.400E-1 1.06974381E-10
1.500E-1 1.4829184E-10
1.600E-1 2.05648259E-10
1.700E-1 2.85412353E-10
1.800E-1 3.96543587E-10
1.900E-1 5.51665088E-10
2.000E-1 7.68584492E-10
2.100E-1 1.07245016E-9
2.200E-1 1.49880881E-9
2.300E-1 2.09794239E-9
2.400E-1 2.94102032E-9
2.500E-1 4.1288289E-9
2.600E-1 5.80415893E-9
2.700E-1 8.16938728E-9
2.800E-1 1.15114329E-8
2.900E-1 1.62371835E-8
3.000E-1 2.29237917E-8
3.100E-1 3.23900835E-8
3.200E-1 4.579795E-8
3.300E-1 6.4796317E-8
3.400E-1 9.17255776E-8
3.500E-1 1.29907889E-7
3.600E-1 1.84059399E-7
3.700E-1 2.6087561E-7
3.800E-1 3.69862576E-7
3.900E-1 5.24517116E-7
4.000E-1 7.44002446E-7
4.100E-1 1.05552687E-6
4.200E-1 1.49771985E-6
4.300E-1 2.12542233E-6
4.400E-1 3.01648076E-6
4.500E-1 4.28137743E-6
