N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 325 2.100E-4 1.195678314E+00 1.223960859E+00
1.468000E+10 3.162E+16 325 2.100E-4 1.204249955E+00 1.224347222E+00
2.154000E+10 3.162E+16 325 2.100E-4 1.210806827E+00 1.224900174E+00
3.162000E+10 3.162E+16 325 2.100E-4 1.215902858E+00 1.225682797E+00
4.642000E+10 3.162E+16 325 2.100E-4 1.220044147E+00 1.226773273E+00
6.813000E+10 3.162E+16 325 2.100E-4 1.223663222E+00 1.228260428E+00
1.000000E+11 3.162E+16 325 2.100E-4 1.227109275E+00 1.230231230E+00
1.468000E+11 3.162E+16 325 2.100E-4 1.230637962E+00 1.232748095E+00
2.154000E+11 3.162E+16 325 2.100E-4 1.234397647E+00 1.235820010E+00
3.162000E+11 3.162E+16 325 2.100E-4 1.238420129E+00 1.239379647E+00
4.642000E+11 3.162E+16 325 2.100E-4 1.242633267E+00 1.243284624E+00
6.813000E+11 3.162E+16 325 2.100E-4 1.246904278E+00 1.247352434E+00
1.000000E+12 3.162E+16 325 2.100E-4 1.251099977E+00 1.251414975E+00
1.468000E+12 3.162E+16 325 2.100E-4 1.255135578E+00 1.255363267E+00
2.154000E+12 3.162E+16 325 2.100E-4 1.258991490E+00 1.259161443E+00
3.162000E+12 3.162E+16 325 2.100E-4 1.262701591E+00 1.262832681E+00
4.642000E+12 3.162E+16 325 2.100E-4 1.266329361E+00 1.266433647E+00
6.813000E+12 3.162E+16 325 2.100E-4 1.269947330E+00 1.270032557E+00
1.000000E+13 3.162E+16 325 2.100E-4 1.273622545E+00 1.273690325E+00
