T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 4.186320E-1 6.792462E-1 7.595070E+1 2.159690E+1 3.446580E-1 6.266186E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
335 002_335 34.61 4.185380E-1 6.783238E-1 7.594740E+1 2.156180E+1 3.445800E-1 6.257415E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
335 003_335 34.61 4.184020E-1 6.769795E-1 7.594240E+1 2.151060E+1 3.444430E-1 6.245048E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
335 004_335 34.61 4.182030E-1 6.750270E-1 7.593520E+1 2.143640E+1 3.442680E-1 6.226672E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
335 005_335 34.61 4.179170E-1 6.722046E-1 7.592470E+1 2.132920E+1 3.440140E-1 6.200106E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
335 006_335 34.61 4.175060E-1 6.681529E-1 7.590950E+1 2.117550E+1 3.436230E-1 6.162440E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
335 007_335 34.61 4.169240E-1 6.623930E-1 7.588730E+1 2.095760E+1 3.430960E-1 6.108389E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
335 008_335 34.61 4.161100E-1 6.543170E-1 7.585540E+1 2.065300E+1 3.423340E-1 6.032992E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
335 009_335 34.61 4.149920E-1 6.432070E-1 7.581000E+1 2.023560E+1 3.412990E-1 5.929015E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
335 010_335 34.61 4.134950E-1 6.283083E-1 7.574660E+1 1.967910E+1 3.399120E-1 5.789480E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
335 011_335 34.61 4.115470E-1 6.089784E-1 7.566030E+1 1.896220E+1 3.380760E-1 5.608869E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
335 012_335 34.61 4.090500E-1 5.848985E-1 7.555590E+1 1.807690E+1 3.357520E-1 5.384017E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
335 013_335 34.61 4.059600E-1 5.562714E-1 7.543500E+1 1.703500E+1 3.329200E-1 5.116860E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
335 014_335 34.61 4.023980E-1 5.238725E-1 7.527760E+1 1.586890E+1 3.296000E-1 4.814603E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 5.623E+16
335 015_335 34.61 3.983120E-1 4.888604E-1 7.509980E+1 1.462330E+1 3.258110E-1 4.488302E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 5.623E+16
335 016_335 34.61 3.937390E-1 4.524222E-1 7.490050E+1 1.334250E+1 3.215920E-1 4.148895E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 5.623E+16
335 017_335 34.61 3.887470E-1 4.154790E-1 7.466690E+1 1.205990E+1 3.169430E-1 3.805071E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 5.623E+16
335 018_335 34.61 3.832320E-1 3.786313E-1 7.441280E+1 1.079760E+1 3.118650E-1 3.462253E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 5.623E+16
335 019_335 34.61 3.772310E-1 3.423057E-1 7.412240E+1 9.571300E+0 3.062990E-1 3.124825E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 5.623E+16
335 020_335 34.61 3.707590E-1 3.069175E-1 7.378510E+1 8.396200E+0 3.002830E-1 2.796087E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 5.623E+16
335 021_335 34.61 3.636810E-1 2.729233E-1 7.342250E+1 7.287700E+0 2.937790E-1 2.480674E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 5.623E+16
335 022_335 34.61 3.561300E-1 2.407735E-1 7.300560E+1 6.260000E+0 2.867870E-1 2.182798E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 5.623E+16
335 023_335 34.61 3.481140E-1 2.108454E-1 7.252880E+1 5.323500E+0 2.793460E-1 1.905701E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 5.623E+16
335 024_335 34.61 3.396390E-1 1.834033E-1 7.198700E+1 4.484100E+0 2.714550E-1 1.651887E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 5.623E+16
335 025_335 34.61 3.306670E-1 1.585895E-1 7.138020E+1 3.743200E+0 2.631350E-1 1.422540E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 5.623E+16
