fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.870862150E-28 1.000000000E+20 1.008673092E+00 4.933516105E-13 1.680393285E-02 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.886657785E-28 1.000000000E+20 1.010095585E+00 4.247342171E-13 2.006723363E-02 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.649649666E-28 1.000000000E+20 1.009052143E+00 6.893431996E-13 1.756243699E-02 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.641840455E-28 1.000000000E+20 1.010071210E+00 6.208717003E-13 1.989356010E-02 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.741308588E-28 1.000000000E+20 1.009317035E+00 9.741540564E-13 1.800654181E-02 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.740976149E-28 1.000000000E+20 1.010036498E+00 9.058853036E-13 1.964304223E-02 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.282441315E-28 1.000000000E+20 1.009485236E+00 1.386159879E-12 1.815220507E-02 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.299355171E-28 1.000000000E+20 1.009987777E+00 1.318176654E-12 1.928457460E-02 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.509027985E-28 1.000000000E+20 1.009572468E+00 1.978325343E-12 1.800404064E-02 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.483699456E-28 1.000000000E+20 1.009920859E+00 1.910745273E-12 1.877760130E-02 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.059832176E-27 1.000000000E+20 1.009591572E+00 2.821728724E-12 1.755076406E-02 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.059827077E-27 1.000000000E+20 1.009831916E+00 2.754714431E-12 1.807263250E-02 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.496719907E-27 1.000000000E+20 1.009554180E+00 4.007987464E-12 1.676861375E-02 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.496844241E-27 1.000000000E+20 1.009719586E+00 3.941756244E-12 1.711593767E-02 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.120406319E-27 1.000000000E+20 1.009475149E+00 5.648608821E-12 1.563456824E-02 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.119640724E-27 1.000000000E+20 1.009589041E+00 5.583438012E-12 1.586208571E-02 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.144911444E-26 1.000000000E+20 1.009379728E+00 7.868844781E-12 1.415188947E-02 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.144596862E-26 1.000000000E+20 1.009458524E+00 7.805066310E-12 1.429810352E-02 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.621313120E-26 1.000000000E+20 1.009312249E+00 1.079496762E-11 1.238738179E-02 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.470794729E-26 1.000000000E+20 1.009367389E+00 1.073294377E-11 1.247926188E-02 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.292156794E-26 1.000000000E+20 1.009342377E+00 1.453868292E-11 1.050967849E-02 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.498734356E-26 1.000000000E+20 1.009381790E+00 1.447875799E-11 1.056607217E-02 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.943894064E-26 1.000000000E+20 1.009562339E+00 1.919002509E-11 8.802792276E-03 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.948584575E-26 1.000000000E+20 1.009591477E+00 1.913245802E-11 8.836826620E-03 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.513612697E-25 1.000000000E+20 1.010070865E+00 2.483423132E-11 7.615568948E-03 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.513536077E-25 1.000000000E+20 1.010093416E+00 2.477912959E-11 7.636320245E-03 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.067487588E-11 1.000000000E+20 1.038579082E+00 1.110277844E-11 7.052095628E-03 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.061866643E-11 1.000000000E+20 1.038556124E+00 1.110598936E-11 7.065963445E-03 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.964407315E-11 1.000000000E+20 1.070540276E+00 1.061598551E-11 6.763467285E-03 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.959448472E-11 1.000000000E+20 1.070540569E+00 1.061481563E-11 6.773179986E-03 
016_336 016_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.765704826E-11 1.000000000E+20 1.095359628E+00 1.303122843E-11 6.711911804E-03 
016_336_SRH 016_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.760984610E-11 1.000000000E+20 1.095370836E+00 1.302953266E-11 6.718968216E-03 
017_336 017_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.642160007E-11 1.000000000E+20 1.115134589E+00 1.734402074E-11 6.831486857E-03 
017_336_SRH 017_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.637595542E-11 1.000000000E+20 1.115149822E+00 1.734221152E-11 6.836783987E-03 
018_336 018_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.654432619E-11 1.000000000E+20 1.131482973E+00 2.393022826E-11 7.061504563E-03 
018_336_SRH 018_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.649978869E-11 1.000000000E+20 1.131498831E+00 2.392837981E-11 7.065565208E-03 
019_336 019_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.847004926E-11 1.000000000E+20 1.145299899E+00 3.367124109E-11 7.372406176E-03 
019_336_SRH 019_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.842633286E-11 1.000000000E+20 1.145314948E+00 3.366935193E-11 7.375552765E-03 
