fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_293 001_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.427147467E-16 1.000000000E+20 1.258781891E+00 9.716991008E-17 6.245221919E-04 
001_293_SRH 001_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.857712602E-17 1.000000000E+20 1.313392625E+00 9.829191678E-17 4.675690894E-03 
002_293 002_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.500906909E-16 1.000000000E+20 1.265794026E+00 1.414619956E-16 8.758253405E-04 
002_293_SRH 002_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.714091546E-17 1.000000000E+20 1.313518730E+00 1.442926299E-16 4.687944853E-03 
003_293 003_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.609080892E-16 1.000000000E+20 1.272134571E+00 2.067880371E-16 1.193773582E-03 
003_293_SRH 003_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.956816917E-17 1.000000000E+20 1.313702498E+00 2.118350226E-16 4.705829179E-03 
004_293 004_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.767105414E-16 1.000000000E+20 1.278172045E+00 3.032034499E-16 1.577730646E-03 
004_293_SRH 004_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.750873806E-17 1.000000000E+20 1.313969706E+00 3.110219663E-16 4.731862982E-03 
005_293 005_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.996234967E-16 1.000000000E+20 1.284086087E+00 4.455788269E-16 2.017912871E-03 
005_293_SRH 005_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.321721047E-17 1.000000000E+20 1.314356774E+00 4.567113070E-16 4.769616504E-03 
006_293 006_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.324613473E-16 1.000000000E+20 1.289898061E+00 6.558642147E-16 2.496282098E-03 
006_293_SRH 006_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.196717934E-16 1.000000000E+20 1.314914284E+00 6.707718686E-16 4.824068032E-03 
