N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 1.778E+15 290 1.800E-4 1.209216908E+00 1.210980035E+00
2.471000E+10 1.778E+15 290 1.800E-4 1.210154246E+00 1.211113284E+00
4.696000E+10 1.778E+15 290 1.800E-4 1.210844582E+00 1.211361566E+00
8.927000E+10 1.778E+15 290 1.800E-4 1.211538126E+00 1.211816862E+00
1.697000E+11 1.778E+15 290 1.800E-4 1.212476641E+00 1.212628428E+00
3.225000E+11 1.778E+15 290 1.800E-4 1.213925741E+00 1.214010343E+00
6.130000E+11 1.778E+15 290 1.800E-4 1.216166179E+00 1.216215375E+00
1.165000E+12 1.778E+15 290 1.800E-4 1.219444776E+00 1.219475317E+00
2.214000E+12 1.778E+15 290 1.800E-4 1.223931096E+00 1.223951664E+00
4.209000E+12 1.778E+15 290 1.800E-4 1.229667101E+00 1.229682052E+00
8.000000E+12 1.778E+15 290 1.800E-4 1.236494910E+00 1.236506314E+00
